itinerary_id,cabin_class,stop_count,duration_in_hours,one_way_price_candollar,marketing_airline,operating_airline
18467-2509181400--32695-1-10968-2509181826,business,1,2.57,1109,Air Canada,United Airlines
18467-2509180815--32695-1-10968-2509181311,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509180815--32695-1-10968-2509181311,business,1,2.43,1109,Air Canada,United Airlines
18467-2509181000--32695-1-10968-2509181519,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509181000--32695-1-10968-2509181519,business,1,2.57,1109,Air Canada,United Airlines
18467-2509181300--32695-1-10968-2509181826,business,1,2.05,1109,Air Canada,Republic Airline United Express
18467-2509181300--32695-1-10968-2509181826,business,1,2.57,1109,Air Canada,United Airlines
18467-2509180820--31722-0-10968-2509181042,first,0,3.37,599,United Airlines,Air Canada
18467-2509181635--31722-0-10968-2509181857,first,0,3.37,846,United Airlines,Air Canada
18467-2509180900--31722-1-10968-2509181311,first,1,1.92,974,United Airlines,United Airlines
18467-2509180900--31722-1-10968-2509181311,first,1,2.43,974,United Airlines,United Airlines
18467-2509180600--32385-1-10968-2509181015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2509180600--32385-1-10968-2509181015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2509181130--32573-1-10968-2509181555,first,1,1.92,830,American Airlines,Envoy Air
18467-2509181130--32573-1-10968-2509181555,first,1,2.58,830,American Airlines,American Airlines
18467-2509191440--32573-0-10968-2509191705,economy,0,3.42,431,American Airlines,American Airlines
18467-2509191840--32573-0-10968-2509192105,economy,0,3.42,431,American Airlines,American Airlines
18467-2509190829--32573-0-10968-2509191054,economy,0,3.42,679,American Airlines,American Airlines
18467-2509190630--32573-1-10968-2509191236,economy,1,1.92,480,American Airlines,Envoy Air
18467-2509190630--32573-1-10968-2509191236,economy,1,2.68,480,American Airlines,American Airlines
18467-2509190600--32385-1-10968-2509191015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2509190600--32385-1-10968-2509191015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509191320--32385-1-10910-2509191749,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509190745--32385-1-10968-2509191215,premium_economy,1,2.25,645,Delta Air Lines,Delta Air Lines
18467-2509190745--32385-1-10968-2509191215,premium_economy,1,2.25,645,Delta Air Lines,Delta Air Lines
18467-2509191855--32385-1-10910-2509192338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2509191855--32385-1-10968-2509200001,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2509191855--32385-1-10968-2509200001,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2509191320--32385-1-10968-2509191833,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509191320--32385-1-10968-2509191833,premium_economy,1,2.3,608,Delta Air Lines,Delta Air Lines
18467-2509190820--32695-0-10968-2509191042,business,0,3.37,598,Air Canada,Air Canada
18467-2509191635--32695-0-10968-2509191857,business,0,3.37,598,Air Canada,Air Canada
18467-2509191840--32573-0-10968-2509192105,business,0,3.42,560,American Airlines,American Airlines
18467-2509190829--32573-0-10968-2509191054,business,0,3.42,808,American Airlines,American Airlines
18467-2509191440--32573-0-10968-2509191705,business,0,3.42,808,American Airlines,American Airlines
18467-2509190900--32695-1-10968-2509191311,business,1,1.92,1587,Air Canada,United Airlines
18467-2509190900--32695-1-10968-2509191311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509191400--32695-1-10968-2509191826,business,1,1.9,1109,Air Canada,Air Canada
18467-2509191400--32695-1-10968-2509191826,business,1,2.57,1109,Air Canada,United Airlines
18467-2509191000--32695-1-10968-2509191519,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509191000--32695-1-10968-2509191519,business,1,2.57,1109,Air Canada,United Airlines
18467-2509191200--32695-1-10968-2509191826,business,1,1.9,1109,Air Canada,Air Canada
18467-2509191200--32695-1-10968-2509191826,business,1,2.57,1109,Air Canada,United Airlines
18467-2509190815--32695-1-10968-2509191519,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509190815--32695-1-10968-2509191519,business,1,2.57,1109,Air Canada,United Airlines
18467-2509190600--32385-1-10968-2509191015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2509190600--32385-1-10968-2509191015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2509191130--32573-1-10968-2509191555,first,1,1.92,830,American Airlines,Envoy Air
18467-2509191130--32573-1-10968-2509191555,first,1,2.58,830,American Airlines,American Airlines
18467-2509191320--32385-1-10910-2509191749,first,1,2.28,797,Delta Air Lines,Delta Air Lines
18467-2509190745--32385-1-10968-2509191215,first,1,2.25,996,Delta Air Lines,Delta Air Lines
18467-2509190745--32385-1-10968-2509191215,first,1,2.25,996,Delta Air Lines,Delta Air Lines
18467-2509191310--32573-1-10968-2509191744,first,1,1.92,830,American Airlines,Envoy Air
18467-2509191310--32573-1-10968-2509191744,first,1,2.48,830,American Airlines,American Airlines
18467-2509201440--32573-0-10968-2509201705,economy,0,3.42,431,American Airlines,American Airlines
18467-2509200829--32573-0-10968-2509201054,economy,0,3.42,431,American Airlines,American Airlines
18467-2509201840--32573-0-10968-2509202105,economy,0,3.42,431,American Airlines,American Airlines
18467-2509201130--32573-1-10968-2509201555,economy,1,1.92,453,American Airlines,Envoy Air
18467-2509201130--32573-1-10968-2509201555,economy,1,2.58,453,American Airlines,American Airlines
18467-2509201130--32385-1-10968-2509201647,economy,1,2.23,440,Delta Air Lines,Delta Air Lines
18467-2509201130--32385-1-10968-2509201647,economy,1,2.28,440,Delta Air Lines,Delta Air Lines
18467-2509200600--32385-1-10968-2509201015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2509200600--32385-1-10968-2509201015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509201320--32385-1-10910-2509201749,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509200745--32385-1-10968-2509201215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509200745--32385-1-10968-2509201215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509201855--32385-1-10910-2509202338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2509201710--32385-1-10968-2509202211,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509201710--32385-1-10968-2509202211,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2509201320--32385-1-10968-2509201833,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509201320--32385-1-10968-2509201833,premium_economy,1,2.3,608,Delta Air Lines,Delta Air Lines
18467-2509201130--32385-1-10968-2509201647,premium_economy,1,2.23,608,Delta Air Lines,Delta Air Lines
18467-2509201130--32385-1-10968-2509201647,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2509200820--32695-0-10968-2509201042,business,0,3.37,598,Air Canada,Air Canada
18467-2509201635--32695-0-10968-2509201857,business,0,3.37,1088,Air Canada,Air Canada
18467-2509201440--32573-0-10968-2509201705,business,0,3.42,560,American Airlines,American Airlines
18467-2509200829--32573-0-10968-2509201054,business,0,3.42,560,American Airlines,American Airlines
18467-2509201840--32573-0-10968-2509202105,business,0,3.42,560,American Airlines,American Airlines
18467-2509200900--32695-1-10968-2509201311,business,1,1.92,1587,Air Canada,United Airlines
18467-2509200900--32695-1-10968-2509201311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509200700--32695-1-10968-2509201150,business,1,1.92,1109,Air Canada,United Airlines
18467-2509200700--32695-1-10968-2509201150,business,1,2.53,1109,Air Canada,United Airlines
18467-2509200815--32695-1-10968-2509201311,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509200815--32695-1-10968-2509201311,business,1,2.43,1109,Air Canada,United Airlines
18467-2509201000--32695-1-10968-2509201519,business,1,1.88,867,Air Canada,Jazz Aviation
18467-2509201000--32695-1-10968-2509201519,business,1,2.57,867,Air Canada,United Airlines
18467-2509200815--32695-1-10968-2509201519,business,1,1.88,867,Air Canada,Jazz Aviation
18467-2509200815--32695-1-10968-2509201519,business,1,2.57,867,Air Canada,United Airlines
18467-2509200820--31722-0-10968-2509201042,first,0,3.37,599,United Airlines,Air Canada
18467-2509201635--31722-0-10968-2509201857,first,0,3.37,1056,United Airlines,Air Canada
18467-2509201130--32573-1-10968-2509201555,first,1,1.92,582,American Airlines,Envoy Air
18467-2509201130--32573-1-10968-2509201555,first,1,2.58,582,American Airlines,American Airlines
18467-2509201841--32573-1-10968-2509202306,first,1,1.9,582,American Airlines,Envoy Air
18467-2509201841--32573-1-10968-2509202306,first,1,2.6,582,American Airlines,American Airlines
18467-2509200630--32573-1-10968-2509201121,first,1,1.92,582,American Airlines,Envoy Air
18467-2509200630--32573-1-10968-2509201121,first,1,2.43,582,American Airlines,American Airlines
18467-2509210820--31722-0-10968-2509211042,economy,0,3.37,431,United Airlines,Air Canada
18467-2509211635--31722-0-10968-2509211857,economy,0,3.37,431,United Airlines,Air Canada
18467-2509211440--32573-0-10968-2509211705,economy,0,3.42,453,American Airlines,American Airlines
18467-2509210829--32573-0-10968-2509211054,economy,0,3.42,453,American Airlines,American Airlines
18467-2509211840--32573-0-10968-2509212105,economy,0,3.42,453,American Airlines,American Airlines
18467-2509210900--31722-1-10968-2509211311,economy,1,1.92,485,United Airlines,United Airlines
18467-2509210900--31722-1-10968-2509211311,economy,1,2.43,485,United Airlines,United Airlines
18467-2509210600--32385-1-10968-2509211015,economy,1,2.33,440,Delta Air Lines,Delta Air Lines
18467-2509210600--32385-1-10968-2509211015,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2509210700--31722-1-10968-2509211150,economy,1,1.92,453,United Airlines,United Airlines
18467-2509210700--31722-1-10968-2509211150,economy,1,2.53,453,United Airlines,United Airlines
18467-2509210900--31722-1-10968-2509211519,economy,1,1.92,453,United Airlines,United Airlines
18467-2509210900--31722-1-10968-2509211519,economy,1,2.57,453,United Airlines,United Airlines
18467-2509210600--32385-1-10968-2509211015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2509210600--32385-1-10968-2509211015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509211320--32385-1-10910-2509211749,premium_economy,1,2.28,807,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2509211855--32385-1-10910-2509212338,premium_economy,1,2.35,807,Delta Air Lines,Delta Air Lines
18467-2509211320--32385-1-10968-2509211833,premium_economy,1,2.28,807,Delta Air Lines,Delta Air Lines
18467-2509211320--32385-1-10968-2509211833,premium_economy,1,2.3,807,Delta Air Lines,Delta Air Lines
18467-2509210600--32385-1-10910-2509211115,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2509210820--32695-0-10968-2509211042,business,0,3.37,846,Air Canada,Air Canada
18467-2509211635--32695-0-10968-2509211857,business,0,3.37,1088,Air Canada,Air Canada
18467-2509210829--32573-0-10968-2509211054,business,0,3.42,583,American Airlines,American Airlines
18467-2509211840--32573-0-10968-2509212105,business,0,3.42,583,American Airlines,American Airlines
18467-2509211440--32573-0-10968-2509211705,business,0,3.42,830,American Airlines,American Airlines
18467-2509210900--32695-1-10968-2509211311,business,1,1.92,1587,Air Canada,United Airlines
18467-2509210900--32695-1-10968-2509211311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509210700--32695-1-10968-2509211150,business,1,1.92,1109,Air Canada,United Airlines
18467-2509210700--32695-1-10968-2509211150,business,1,2.53,1109,Air Canada,United Airlines
18467-2509210815--32695-1-10968-2509211311,business,1,1.88,1587,Air Canada,Jazz Aviation
18467-2509210815--32695-1-10968-2509211311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509211000--32695-1-10968-2509211519,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509211000--32695-1-10968-2509211519,business,1,2.57,1109,Air Canada,United Airlines
18467-2509210815--32695-1-10968-2509211519,business,1,1.88,1109,Air Canada,Jazz Aviation
18467-2509210815--32695-1-10968-2509211519,business,1,2.57,1109,Air Canada,United Airlines
18467-2509210820--31722-0-10968-2509211042,first,0,3.37,846,United Airlines,Air Canada
18467-2509211635--31722-0-10968-2509211857,first,0,3.37,1056,United Airlines,Air Canada
18467-2509210600--32385-1-10968-2509211015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2509210600--32385-1-10968-2509211015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2509211320--32385-1-10910-2509211749,first,1,2.28,996,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2509210745--32385-1-10968-2509211215,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2509220829--32573-0-10968-2509221054,economy,0,3.42,431,American Airlines,American Airlines
18467-2509221840--32573-0-10968-2509222105,economy,0,3.42,431,American Airlines,American Airlines
18467-2509221440--32573-0-10968-2509221705,economy,0,3.42,679,American Airlines,American Airlines
18467-2509221855--32385-1-10910-2509222338,economy,1,2.35,440,Delta Air Lines,Delta Air Lines
18467-2509221855--32385-1-10968-2509230001,economy,1,2.35,440,Delta Air Lines,Delta Air Lines
18467-2509221855--32385-1-10968-2509230001,economy,1,2.27,440,Delta Air Lines,Delta Air Lines
18467-2509220600--32385-1-10968-2509221015,premium_economy,1,2.33,738,Delta Air Lines,Delta Air Lines
18467-2509220600--32385-1-10968-2509221015,premium_economy,1,2.25,738,Delta Air Lines,Delta Air Lines
18467-2509221320--32385-1-10910-2509221749,premium_economy,1,2.28,807,Delta Air Lines,Delta Air Lines
18467-2509220745--32385-1-10968-2509221215,premium_economy,1,2.25,744,Delta Air Lines,Delta Air Lines
18467-2509220745--32385-1-10968-2509221215,premium_economy,1,2.25,744,Delta Air Lines,Delta Air Lines
18467-2509221855--32385-1-10910-2509222338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2509221710--32385-1-10968-2509222211,premium_economy,1,2.28,645,Delta Air Lines,Delta Air Lines
18467-2509221710--32385-1-10968-2509222211,premium_economy,1,2.27,645,Delta Air Lines,Delta Air Lines
18467-2509221855--32385-1-10968-2509230001,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2509221855--32385-1-10968-2509230001,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2509220820--32695-0-10968-2509221042,business,0,3.37,846,Air Canada,Air Canada
18467-2509221635--32695-0-10968-2509221857,business,0,3.37,846,Air Canada,Air Canada
18467-2509221840--32573-0-10968-2509222105,business,0,3.42,560,American Airlines,American Airlines
18467-2509220829--32573-0-10968-2509221054,business,0,3.42,672,American Airlines,American Airlines
18467-2509221440--32573-0-10968-2509221705,business,0,3.42,808,American Airlines,American Airlines
18467-2509220900--32695-1-10968-2509221311,business,1,1.92,1587,Air Canada,United Airlines
18467-2509220900--32695-1-10968-2509221311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509220700--32695-1-10968-2509221150,business,1,1.92,1587,Air Canada,United Airlines
18467-2509220700--32695-1-10968-2509221150,business,1,2.53,1587,Air Canada,United Airlines
18467-2509220815--32695-1-10968-2509221311,business,1,1.88,1587,Air Canada,Jazz Aviation
18467-2509220815--32695-1-10968-2509221311,business,1,2.43,1587,Air Canada,United Airlines
18467-2509221000--32695-1-10968-2509221519,business,1,1.88,1587,Air Canada,Jazz Aviation
18467-2509221000--32695-1-10968-2509221519,business,1,2.57,1587,Air Canada,United Airlines
18467-2509221600--32695-1-10968-2509222133,business,1,1.33,1950,Air Canada,Air Canada
18467-2509221600--32695-1-10968-2509222133,business,1,4.13,1950,Air Canada,Air Canada
18467-2509221635--31722-0-10968-2509221857,first,0,3.37,846,United Airlines,Air Canada
18467-2509220820--31722-0-10968-2509221042,first,0,3.37,846,United Airlines,Air Canada
18467-2509220600--32385-1-10968-2509221015,first,1,2.33,927,Delta Air Lines,Delta Air Lines
18467-2509220600--32385-1-10968-2509221015,first,1,2.25,927,Delta Air Lines,Delta Air Lines
18467-2509221841--32573-1-10968-2509222306,first,1,1.9,582,American Airlines,Envoy Air
18467-2509221841--32573-1-10968-2509222306,first,1,2.6,582,American Airlines,American Airlines
