stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id,itinerary_id
1,2.0,549,cc4,al5,al2,it3408
1,2.62,549,cc4,al2,al2,it3408
1,2.0,549,cc4,al5,al2,it3409
1,2.62,549,cc4,al2,al2,it3409
1,2.0,549,cc4,al5,al2,it3410
1,2.67,549,cc4,al2,al2,it3410
0,3.67,405,cc1,al3,al3,it3411
0,3.7,405,cc1,al3,al3,it3412
0,3.92,405,cc1,al5,al1,it3413
1,2.72,450,cc1,al4,al16,it3414
1,2.15,413,cc1,al13,al3,it3415
1,2.85,413,cc1,al15,al3,it3415
3,1.12,226,cc1,al11,al11,it3416
2,1.12,191,cc1,al11,al11,it3417
2,1.17,204,cc1,al11,al11,it3418
1,2.72,614,cc2,al4,al4,it3419
1,2.42,797,cc2,al4,al4,it3420
1,2.42,797,cc2,al4,al4,it3420
1,2.72,614,cc2,al4,al4,it3421
1,2.55,614,cc2,al4,al4,it3421
1,2.57,614,cc2,al4,al4,it3422
1,2.43,614,cc2,al4,al4,it3422
0,3.67,807,cc3,al3,al3,it3411
0,3.7,597,cc3,al3,al3,it3412
0,3.92,4009,cc3,al5,al2,it3423
0,4.0,788,cc3,al2,al2,it3424
1,1.85,1501,cc3,al3,al3,it3425
1,2.73,1501,cc3,al15,al3,it3425
1,2.15,1501,cc3,al12,al3,it3426
1,2.78,1501,cc3,al15,al3,it3426
1,2.15,605,cc3,al12,al3,it3427
1,2.88,605,cc3,al15,al3,it3427
1,2.07,815,cc3,al15,al3,it3428
1,2.78,815,cc3,al15,al3,it3428
1,2.08,605,cc3,al15,al3,it3429
1,2.88,605,cc3,al15,al3,it3429
1,2.02,1055,cc3,al8,al3,it3430
1,2.78,1055,cc3,al15,al3,it3430
0,3.67,827,cc4,al3,al15,it3431
0,3.7,604,cc4,al3,al15,it3432
1,2.25,549,cc4,al5,al2,it3433
1,2.63,549,cc4,al2,al2,it3433
1,2.0,549,cc4,al5,al2,it3434
1,2.62,549,cc4,al2,al2,it3434
1,2.0,549,cc4,al5,al2,it3435
1,2.62,549,cc4,al2,al2,it3435
1,2.0,549,cc4,al5,al2,it3436
1,2.67,549,cc4,al2,al2,it3436
0,3.67,400,cc1,al3,al3,it3437
0,3.67,398,cc1,al3,al15,it3438
0,3.7,400,cc1,al3,al3,it3439
0,3.7,398,cc1,al3,al15,it3440
0,3.92,405,cc1,al5,al1,it3441
1,2.07,447,cc1,al15,al15,it3442
1,2.85,447,cc1,al15,al15,it3442
1,2.15,422,cc1,al12,al3,it3443
1,2.88,422,cc1,al15,al3,it3443
1,2.15,420,cc1,al12,al15,it3444
1,2.88,420,cc1,al15,al15,it3444
1,2.15,459,cc1,al13,al3,it3445
1,2.85,459,cc1,al15,al3,it3445
1,2.42,818,cc2,al4,al4,it3446
1,2.45,818,cc2,al4,al4,it3446
1,2.72,755,cc2,al4,al4,it3447
1,2.72,640,cc2,al4,al4,it3448
1,2.55,640,cc2,al4,al4,it3448
2,2.45,581,cc2,al4,al4,it3449
0,3.92,4009,cc3,al2,al2,it3450
0,4.0,1161,cc3,al2,al2,it3451
0,3.67,827,cc4,al3,al15,it3438
0,3.7,827,cc4,al3,al15,it3440
1,2.0,670,cc4,al5,al2,it3452
1,2.83,670,cc4,al2,al2,it3452
1,2.0,576,cc4,al5,al2,it3453
1,2.63,576,cc4,al2,al2,it3453
1,2.15,626,cc4,al12,al15,it3444
1,2.88,626,cc4,al15,al15,it3444
1,2.0,576,cc4,al5,al2,it3454
1,2.63,576,cc4,al2,al2,it3454
1,2.72,824,cc1,al4,al16,it3455
1,2.43,690,cc1,al4,al16,it3456
2,1.4,1627,cc1,al16,al16,it3457
2,3.07,1627,cc1,al4,al16,it3457
2,2.65,462,cc1,al14,al14,it3458
1,2.72,976,cc2,al4,al4,it3459
1,2.43,913,cc2,al4,al4,it3460
1,2.42,913,cc2,al4,al4,it3460
1,2.72,976,cc2,al4,al4,it3461
1,2.55,976,cc2,al4,al4,it3461
2,2.45,755,cc2,al4,al4,it3462
2,2.43,661,cc2,al4,al4,it3463
0,3.92,732,cc3,al2,al2,it3464
0,3.92,1161,cc3,al5,al2,it3465
0,4.0,4009,cc3,al2,al2,it3466
0,3.67,1049,cc4,al3,al15,it3467
0,3.7,827,cc4,al3,al15,it3468
1,2.0,549,cc4,al5,al2,it3469
1,2.62,549,cc4,al2,al2,it3469
1,2.07,626,cc4,al15,al15,it3470
1,2.85,626,cc4,al15,al15,it3470
1,2.15,682,cc4,al13,al15,it3471
1,2.85,682,cc4,al15,al15,it3471
1,2.0,549,cc4,al5,al2,it3472
1,2.62,549,cc4,al2,al2,it3472
0,3.67,435,cc1,al3,al15,it3473
0,3.7,398,cc1,al3,al15,it3474
0,3.83,440,cc1,al5,al1,it3475
1,2.0,413,cc1,al5,al1,it3476
1,2.65,413,cc1,al2,al7,it3476
1,2.07,420,cc1,al15,al15,it3477
1,2.85,420,cc1,al15,al15,it3477
1,2.15,441,cc1,al13,al15,it3478
1,2.85,441,cc1,al15,al15,it3478
1,2.57,913,cc2,al4,al4,it3479
0,3.83,649,cc3,al5,al2,it3480
0,3.92,527,cc3,al2,al2,it3481
0,3.92,1161,cc3,al2,al2,it3482
0,3.7,1049,cc4,al3,al15,it3474
1,2.0,549,cc4,al5,al2,it3483
1,2.65,549,cc4,al2,al2,it3483
1,2.25,549,cc4,al5,al2,it3484
1,2.7,549,cc4,al2,al2,it3484
1,2.15,806,cc4,al12,al15,it3485
1,2.8,806,cc4,al15,al15,it3485
1,2.0,549,cc4,al5,al2,it3486
1,2.82,549,cc4,al2,al2,it3486
1,2.0,549,cc4,al5,al2,it3487
1,2.65,549,cc4,al2,al2,it3487
1,2.0,549,cc4,al5,al2,it3488
1,2.82,549,cc4,al2,al2,it3488
2,2.65,313,cc1,al14,al14,it3489
1,2.57,892,cc2,al4,al4,it3490
1,2.45,581,cc2,al4,al4,it3491
1,2.45,581,cc2,al4,al4,it3491
2,2.43,581,cc2,al4,al4,it3492
0,3.83,649,cc3,al5,al2,it3493
0,3.92,527,cc3,al2,al2,it3494
0,3.92,527,cc3,al2,al2,it3495
0,3.7,1049,cc4,al3,al15,it3496
1,2.0,549,cc4,al5,al2,it3497
1,2.65,549,cc4,al2,al2,it3497
1,2.0,549,cc4,al5,al2,it3498
1,2.82,549,cc4,al2,al2,it3498
1,2.0,549,cc4,al5,al2,it3499
1,2.65,549,cc4,al2,al2,it3499
0,3.67,405,cc1,al3,al3,it3500
0,3.7,405,cc1,al3,al3,it3501
0,3.83,405,cc1,al5,al1,it3502
1,2.15,413,cc1,al12,al3,it3503
1,2.8,413,cc1,al15,al3,it3503
1,2.57,581,cc2,al4,al4,it3504
1,2.53,614,cc2,al4,al4,it3505
1,2.48,614,cc2,al4,al4,it3505
1,2.33,614,cc2,al4,al4,it3506
2,2.45,581,cc2,al4,al4,it3507
0,3.67,606,cc3,al3,al3,it3500
0,3.7,606,cc3,al3,al3,it3501
0,3.83,788,cc3,al5,al2,it3508
0,3.92,527,cc3,al2,al2,it3509
0,3.92,788,cc3,al2,al2,it3510
1,2.15,628,cc3,al12,al3,it3503
1,2.8,628,cc3,al15,al3,it3503
1,2.02,628,cc3,al8,al3,it3511
1,2.85,628,cc3,al15,al3,it3511
1,1.38,718,cc3,al3,al3,it3512
1,4.57,718,cc3,al8,al3,it3512
1,2.15,628,cc3,al13,al3,it3513
1,2.85,628,cc3,al15,al3,it3513
1,2.07,628,cc3,al15,al3,it3514
1,2.8,628,cc3,al15,al3,it3514
0,3.67,604,cc4,al3,al15,it3515
0,3.7,604,cc4,al3,al15,it3516
1,1.92,549,cc4,al17,al2,it3517
1,2.65,549,cc4,al2,al2,it3517
1,2.25,549,cc4,al5,al2,it3518
1,2.7,549,cc4,al2,al2,it3518
1,2.0,549,cc4,al5,al2,it3519
1,2.65,549,cc4,al2,al2,it3519
2,0.98,244,cc1,al10,al11,it3520
1,2.57,581,cc2,al4,al4,it3521
1,2.53,581,cc2,al4,al4,it3522
1,2.48,581,cc2,al4,al4,it3522
1,2.33,581,cc2,al4,al4,it3523
1,2.53,560,cc2,al4,al4,it3524
1,2.38,560,cc2,al4,al4,it3524
0,3.67,606,cc3,al3,al3,it3525
0,3.7,606,cc3,al3,al3,it3526
0,3.83,788,cc3,al5,al2,it3527
0,3.92,527,cc3,al2,al2,it3528
0,3.92,527,cc3,al2,al2,it3529
1,2.15,628,cc3,al13,al3,it3530
1,2.85,628,cc3,al15,al3,it3530
1,1.85,628,cc3,al3,al3,it3531
1,2.75,628,cc3,al15,al3,it3531
1,3.88,628,cc3,al3,al3,it3532
1,2.05,628,cc3,al15,al3,it3532
1,2.07,628,cc3,al15,al3,it3533
1,2.8,628,cc3,al15,al3,it3533
1,2.15,628,cc3,al13,al3,it3534
1,2.75,628,cc3,al15,al3,it3534
0,3.67,604,cc4,al3,al15,it3535
0,3.7,604,cc4,al3,al15,it3536
1,2.0,549,cc4,al5,al2,it3537
1,2.65,549,cc4,al2,al2,it3537
1,2.25,549,cc4,al5,al2,it3538
1,2.7,549,cc4,al2,al2,it3538
2,2.65,333,cc1,al14,al14,it3539
1,2.53,581,cc2,al4,al4,it3540
1,2.48,581,cc2,al4,al4,it3540
1,2.57,581,cc2,al4,al4,it3541
1,2.33,581,cc2,al4,al4,it3542
2,2.45,581,cc2,al4,al4,it3543
0,3.83,788,cc3,al5,al2,it3544
0,3.92,527,cc3,al2,al2,it3545
0,3.92,649,cc3,al2,al2,it3546
0,3.67,604,cc4,al3,al15,it3547
0,3.7,604,cc4,al3,al15,it3548
1,2.25,549,cc4,al5,al2,it3549
1,2.7,549,cc4,al2,al2,it3549
1,2.0,549,cc4,al5,al2,it3550
1,2.82,549,cc4,al2,al2,it3550
1,2.0,549,cc4,al5,al2,it3551
1,2.82,549,cc4,al2,al2,it3551
0,3.67,407,cc1,al3,al3,it3552
0,3.7,407,cc1,al3,al3,it3553
1,2.15,415,cc1,al13,al3,it3554
1,2.85,415,cc1,al15,al3,it3554
1,2.57,413,cc1,al4,al4,it3555
1,2.07,415,cc1,al15,al3,it3556
1,2.8,415,cc1,al15,al3,it3556
1,2.53,581,cc2,al4,al4,it3557
1,2.48,581,cc2,al4,al4,it3557
1,2.57,581,cc2,al4,al4,it3555
1,2.45,581,cc2,al4,al4,it3558
1,2.45,581,cc2,al4,al4,it3558
2,2.45,581,cc2,al4,al4,it3559
0,3.83,1161,cc3,al5,al2,it3560
0,3.92,527,cc3,al2,al2,it3561
0,3.92,1161,cc3,al2,al2,it3562
0,3.67,827,cc4,al3,al15,it3563
0,3.7,604,cc4,al3,al15,it3564
1,2.25,549,cc4,al5,al2,it3565
1,2.7,549,cc4,al2,al2,it3565
1,2.0,549,cc4,al5,al2,it3566
1,2.8,549,cc4,al2,al2,it3566
1,2.0,549,cc4,al5,al2,it3567
1,2.82,549,cc4,al2,al2,it3567
2,2.65,333,cc1,al14,al14,it3568
1,2.33,860,cc2,al4,al4,it3569
1,2.45,860,cc2,al4,al4,it3569
1,2.57,581,cc2,al4,al4,it3570
1,2.33,581,cc2,al4,al4,it3571
1,2.45,581,cc2,al4,al4,it3572
1,2.45,581,cc2,al4,al4,it3572
1,2.57,560,cc2,al4,al4,it3573
1,2.38,560,cc2,al4,al4,it3573
2,2.38,560,cc2,al4,al4,it3574
0,3.83,649,cc3,al5,al2,it3575
0,3.92,527,cc3,al2,al2,it3576
0,3.92,527,cc3,al2,al2,it3577
0,3.67,827,cc4,al3,al15,it3578
0,3.7,604,cc4,al3,al15,it3579
1,2.0,549,cc4,al5,al2,it3580
1,2.65,549,cc4,al2,al2,it3580
1,2.25,549,cc4,al5,al2,it3581
1,2.7,549,cc4,al2,al2,it3581
1,2.15,626,cc4,al13,al15,it3582
1,2.85,626,cc4,al15,al15,it3582
1,2.0,549,cc4,al5,al2,it3583
1,2.82,549,cc4,al2,al2,it3583
1,2.0,549,cc4,al5,al2,it3584
1,2.65,549,cc4,al2,al2,it3584
1,2.57,493,cc1,al4,al16,it3585
1,2.45,460,cc1,al4,al16,it3586
1,2.45,460,cc1,al4,al16,it3586
1,5.67,347,cc1,al11,al11,it3587
1,3.23,347,cc1,al6,al6,it3587
1,2.57,581,cc2,al4,al4,it3588
1,2.45,581,cc2,al4,al4,it3589
1,2.45,581,cc2,al4,al4,it3589
1,2.57,560,cc2,al4,al4,it3590
1,2.48,560,cc2,al4,al4,it3590
0,3.83,788,cc3,al5,al2,it3591
0,3.92,527,cc3,al2,al2,it3592
0,3.92,788,cc3,al2,al2,it3593
0,3.67,827,cc4,al3,al15,it3594
0,3.7,827,cc4,al3,al15,it3595
1,2.25,549,cc4,al5,al2,it3596
1,2.7,549,cc4,al2,al2,it3596
1,2.0,549,cc4,al5,al2,it3597
1,2.82,549,cc4,al2,al2,it3597
1,2.0,549,cc4,al5,al2,it3598
1,2.82,549,cc4,al2,al2,it3598
2,2.65,296,cc1,al14,al14,it3599
2,2.65,296,cc1,al14,al14,it3600
2,2.65,296,cc1,al14,al14,it3601
3,0.98,296,cc1,al10,al11,it3602
3,2.65,296,cc1,al14,al14,it3602
2,2.65,296,cc1,al14,al14,it3603
1,2.53,560,cc2,al4,al4,it3604
1,2.48,560,cc2,al4,al4,it3604
1,2.57,661,cc2,al4,al4,it3605
1,2.45,581,cc2,al4,al4,it3606
1,2.45,581,cc2,al4,al4,it3606
1,2.57,560,cc2,al4,al4,it3607
1,2.48,560,cc2,al4,al4,it3607
1,2.53,581,cc2,al4,al4,it3608
0,3.83,788,cc3,al5,al2,it3609
0,3.92,527,cc3,al2,al2,it3610
0,3.92,788,cc3,al2,al2,it3611
0,3.67,1558,cc4,al3,al15,it3612
0,3.7,604,cc4,al3,al15,it3613
1,2.0,549,cc4,al5,al2,it3614
1,2.65,549,cc4,al2,al2,it3614
1,2.25,576,cc4,al5,al2,it3615
1,2.7,576,cc4,al2,al2,it3615
1,2.0,549,cc4,al5,al2,it3616
1,2.8,549,cc4,al2,al2,it3616
1,2.0,549,cc4,al5,al2,it3617
1,2.65,549,cc4,al2,al2,it3617
1,2.25,549,cc4,al5,al2,it3618
1,2.75,549,cc4,al2,al2,it3618
2,2.65,257,cc1,al14,al14,it3619
2,0.98,246,cc1,al10,al11,it3620
1,2.57,581,cc2,al4,al4,it3621
1,2.53,560,cc2,al4,al4,it3622
1,2.48,560,cc2,al4,al4,it3622
1,2.57,560,cc2,al4,al4,it3623
1,2.48,560,cc2,al4,al4,it3623
0,3.83,788,cc3,al5,al2,it3624
0,3.92,527,cc3,al2,al2,it3625
0,3.92,649,cc3,al2,al2,it3626
0,3.7,596,cc4,al3,al15,it3627
1,1.92,549,cc4,al17,al2,it3628
1,2.65,549,cc4,al2,al2,it3628
1,2.25,549,cc4,al5,al2,it3629
1,2.7,549,cc4,al2,al2,it3629
1,2.0,549,cc4,al5,al2,it3630
1,2.8,549,cc4,al2,al2,it3630
2,0.98,271,cc1,al10,al11,it3631
2,2.65,317,cc1,al14,al14,it3632
3,0.98,254,cc1,al10,al11,it3633
1,2.57,581,cc2,al4,al4,it3634
1,2.53,608,cc2,al4,al4,it3635
1,2.48,608,cc2,al4,al4,it3635
1,2.33,581,cc2,al4,al4,it3636
1,2.53,560,cc2,al4,al4,it3637
1,2.38,560,cc2,al4,al4,it3637
0,3.83,788,cc3,al5,al2,it3638
0,3.92,527,cc3,al2,al2,it3639
0,3.92,649,cc3,al2,al2,it3640
0,3.67,596,cc4,al3,al15,it3641
0,3.7,827,cc4,al3,al15,it3642
1,2.0,576,cc4,al5,al2,it3643
1,2.65,576,cc4,al2,al2,it3643
1,2.25,549,cc4,al5,al2,it3644
1,2.7,549,cc4,al2,al2,it3644
2,0.98,488,cc1,al10,al11,it3645
2,2.65,422,cc1,al14,al14,it3646
3,0.98,350,cc1,al10,al11,it3647
1,2.53,787,cc2,al4,al4,it3648
1,2.48,787,cc2,al4,al4,it3648
1,2.57,581,cc2,al4,al4,it3649
1,2.33,808,cc2,al4,al4,it3650
1,2.45,661,cc2,al4,al4,it3651
1,2.45,661,cc2,al4,al4,it3651
0,3.83,1161,cc3,al5,al2,it3652
0,3.92,527,cc3,al2,al2,it3653
0,3.92,1161,cc3,al2,al2,it3654
0,3.67,1558,cc4,al3,al15,it3655
0,3.7,827,cc4,al3,al15,it3656
1,2.15,739,cc4,al13,al15,it3657
1,2.8,739,cc4,al15,al15,it3657
1,2.57,770,cc4,al4,al4,it3649
1,2.53,567,cc1,al4,al16,it3658
1,2.48,567,cc1,al4,al16,it3658
1,2.33,690,cc1,al4,al16,it3659
1,2.15,395,cc1,al15,al9,it3660
1,2.78,395,cc1,al6,al6,it3660
0,3.83,788,cc3,al5,al2,it3661
0,3.92,527,cc3,al2,al2,it3662
0,3.92,649,cc3,al2,al2,it3663
0,3.67,708,cc4,al3,al15,it3664
0,3.7,1357,cc4,al3,al15,it3665
1,2.07,739,cc4,al15,al15,it3666
1,2.85,739,cc4,al15,al15,it3666
1,2.0,953,cc4,al5,al2,it3667
1,2.82,953,cc4,al2,al2,it3667
1,2.33,792,cc1,al4,al16,it3668
1,2.45,792,cc1,al4,al16,it3668
1,2.53,614,cc1,al4,al16,it3669
1,2.48,614,cc1,al4,al16,it3669
1,2.57,614,cc1,al4,al16,it3670
1,2.48,614,cc1,al4,al16,it3670
1,2.33,1196,cc2,al4,al4,it3671
1,2.45,1196,cc2,al4,al4,it3671
1,2.57,645,cc2,al4,al4,it3672
1,2.53,787,cc2,al4,al4,it3673
1,2.48,787,cc2,al4,al4,it3673
1,2.33,902,cc2,al4,al4,it3674
1,2.57,624,cc2,al4,al4,it3675
1,2.48,624,cc2,al4,al4,it3675
0,3.83,1161,cc3,al5,al2,it3676
0,3.92,527,cc3,al2,al2,it3677
0,3.92,1161,cc3,al2,al2,it3678
0,3.67,1049,cc4,al3,al15,it3679
0,3.7,1558,cc4,al3,al15,it3680
1,2.15,849,cc4,al13,al15,it3681
1,2.85,849,cc4,al15,al15,it3681
1,2.0,809,cc4,al5,al2,it3682
1,2.82,809,cc4,al2,al2,it3682
2,0.98,393,cc1,al10,al11,it3683
3,0.98,333,cc1,al10,al11,it3684
1,2.57,745,cc2,al4,al4,it3685
1,2.45,661,cc2,al4,al4,it3686
1,2.45,661,cc2,al4,al4,it3686
1,2.57,640,cc2,al4,al4,it3687
1,2.48,640,cc2,al4,al4,it3687
0,3.83,1161,cc3,al5,al2,it3688
0,3.92,527,cc3,al2,al2,it3689
0,3.92,527,cc3,al2,al2,it3690
0,3.67,1558,cc4,al3,al15,it3691
1,2.0,953,cc4,al5,al2,it3692
1,2.7,953,cc4,al2,al2,it3692
1,2.25,953,cc4,al5,al2,it3693
1,2.7,953,cc4,al2,al2,it3693
1,2.07,667,cc4,al15,al15,it3694
1,2.85,667,cc4,al15,al15,it3694
1,2.15,667,cc4,al13,al15,it3695
1,2.85,667,cc4,al15,al15,it3695
1,2.02,849,cc4,al8,al15,it3696
1,2.85,849,cc4,al15,al15,it3696
2,0.98,329,cc1,al10,al11,it3697
2,2.65,338,cc1,al14,al14,it3698
1,2.57,839,cc2,al4,al4,it3699
1,2.33,902,cc2,al4,al4,it3700
1,2.45,581,cc2,al4,al4,it3701
1,2.45,581,cc2,al4,al4,it3701
0,3.83,732,cc3,al5,al2,it3702
0,3.92,527,cc3,al2,al2,it3703
0,3.92,1161,cc3,al2,al2,it3704
1,2.0,809,cc4,al5,al2,it3705
1,2.65,809,cc4,al2,al2,it3705
1,2.25,753,cc4,al5,al2,it3706
1,2.7,753,cc4,al2,al2,it3706
1,2.0,549,cc4,al5,al2,it3707
1,2.82,549,cc4,al2,al2,it3707
0,3.67,407,cc1,al3,al3,it3708
0,3.67,398,cc1,al3,al15,it3709
0,3.7,441,cc1,al3,al3,it3710
0,3.7,435,cc1,al3,al15,it3711
0,3.83,405,cc1,al5,al1,it3712
1,2.57,608,cc2,al4,al4,it3713
1,2.53,581,cc2,al4,al4,it3714
1,2.48,581,cc2,al4,al4,it3714
1,2.33,581,cc2,al4,al4,it3715
2,2.38,560,cc2,al4,al4,it3716
0,3.83,1161,cc3,al5,al2,it3717
0,3.92,527,cc3,al2,al2,it3718
0,3.92,527,cc3,al2,al2,it3719
0,3.67,1049,cc4,al3,al15,it3709
0,3.7,596,cc4,al3,al15,it3711
1,1.92,549,cc4,al17,al2,it3720
1,2.65,549,cc4,al2,al2,it3720
1,2.25,549,cc4,al5,al2,it3721
1,2.7,549,cc4,al2,al2,it3721
1,2.0,549,cc4,al5,al2,it3722
1,2.65,549,cc4,al2,al2,it3722
0,3.67,398,cc1,al3,al3,it3723
0,3.67,398,cc1,al3,al15,it3724
0,3.7,398,cc1,al3,al3,it3725
0,3.7,398,cc1,al3,al15,it3726
2,1.12,189,cc1,al11,al11,it3727
1,2.57,645,cc2,al4,al4,it3728
1,2.53,581,cc2,al4,al4,it3729
1,2.48,581,cc2,al4,al4,it3729
1,2.33,608,cc2,al4,al4,it3730
1,2.45,581,cc2,al4,al4,it3731
1,2.45,581,cc2,al4,al4,it3731
1,2.53,560,cc2,al4,al4,it3732
1,2.38,560,cc2,al4,al4,it3732
0,3.67,1083,cc3,al3,al3,it3723
0,3.7,596,cc3,al3,al3,it3725
0,3.83,527,cc3,al5,al2,it3733
0,3.92,527,cc3,al2,al2,it3734
0,3.92,1161,cc3,al2,al2,it3735
1,2.15,849,cc3,al13,al3,it3736
1,2.8,849,cc3,al15,al3,it3736
1,2.02,618,cc3,al8,al3,it3737
1,2.85,618,cc3,al15,al3,it3737
1,2.15,618,cc3,al13,al3,it3738
1,2.85,618,cc3,al15,al3,it3738
1,2.07,618,cc3,al15,al3,it3739
1,2.8,618,cc3,al15,al3,it3739
1,2.08,618,cc3,al15,al3,it3740
1,2.88,618,cc3,al15,al3,it3740
0,3.67,1049,cc4,al3,al15,it3724
0,3.7,596,cc4,al3,al15,it3726
1,2.0,549,cc4,al5,al2,it3741
1,2.65,549,cc4,al2,al2,it3741
1,2.25,549,cc4,al5,al2,it3742
1,2.7,549,cc4,al2,al2,it3742
1,2.0,549,cc4,al5,al2,it3743
1,2.8,549,cc4,al2,al2,it3743
1,2.0,549,cc4,al5,al2,it3744
1,2.65,549,cc4,al2,al2,it3744
2,0.98,287,cc1,al10,al11,it3745
1,2.53,560,cc2,al4,al4,it3746
1,2.48,560,cc2,al4,al4,it3746
1,2.57,581,cc2,al4,al4,it3747
1,2.57,560,cc2,al4,al4,it3748
1,2.48,560,cc2,al4,al4,it3748
1,2.53,608,cc2,al4,al4,it3749
0,3.83,788,cc3,al5,al2,it3750
0,3.92,527,cc3,al2,al2,it3751
0,3.92,788,cc3,al2,al2,it3752
1,2.0,809,cc4,al5,al2,it3753
1,2.7,809,cc4,al2,al2,it3753
1,2.25,549,cc4,al5,al2,it3754
1,2.7,549,cc4,al2,al2,it3754
1,2.0,809,cc4,al5,al2,it3755
1,2.8,809,cc4,al2,al2,it3755
1,2.0,549,cc4,al5,al2,it3756
1,2.82,549,cc4,al2,al2,it3756
0,3.67,398,cc1,al3,al15,it3757
0,3.7,398,cc1,al3,al15,it3758
0,3.83,464,cc1,al5,al2,it3759
0,3.92,398,cc1,al2,al2,it3760
0,3.92,398,cc1,al2,al2,it3761
1,2.15,420,cc1,al13,al15,it3762
1,2.8,420,cc1,al15,al15,it3762
1,2.0,420,cc1,al5,al2,it3763
1,2.65,420,cc1,al2,al2,it3763
1,2.0,404,cc1,al5,al2,it3764
1,2.67,404,cc1,al2,al2,it3764
0,3.67,598,cc3,al3,al3,it3765
0,3.7,598,cc3,al3,al3,it3766
0,3.83,593,cc3,al5,al2,it3759
0,3.92,527,cc3,al2,al2,it3760
0,3.92,649,cc3,al2,al2,it3761
1,2.15,620,cc3,al13,al3,it3767
1,2.8,620,cc3,al15,al3,it3767
1,2.15,620,cc3,al12,al3,it3768
1,2.88,620,cc3,al15,al3,it3768
1,2.15,620,cc3,al13,al3,it3769
1,2.85,620,cc3,al15,al3,it3769
1,1.38,670,cc3,al3,al3,it3770
1,4.57,670,cc3,al8,al3,it3770
1,2.08,620,cc3,al15,al3,it3771
1,2.88,620,cc3,al15,al3,it3771
1,2.0,809,cc4,al5,al2,it3772
1,2.65,809,cc4,al2,al2,it3772
1,2.25,549,cc4,al5,al2,it3773
1,2.7,549,cc4,al2,al2,it3773
1,2.0,549,cc4,al5,al2,it3774
1,2.82,549,cc4,al2,al2,it3774
2,2.65,333,cc1,al14,al14,it3775
2,2.65,333,cc1,al14,al14,it3776
2,2.65,333,cc1,al14,al14,it3777
1,2.33,581,cc2,al4,al4,it3778
1,2.45,581,cc2,al4,al4,it3778
1,2.57,581,cc2,al4,al4,it3779
1,2.53,581,cc2,al4,al4,it3780
1,2.48,581,cc2,al4,al4,it3780
1,2.33,581,cc2,al4,al4,it3781
2,2.38,581,cc2,al4,al4,it3782
2,2.48,581,cc2,al4,al4,it3783
0,3.83,555,cc3,al5,al2,it3784
0,3.92,527,cc3,al2,al2,it3785
0,3.92,527,cc3,al2,al2,it3786
0,3.67,596,cc4,al3,al15,it3787
0,3.7,596,cc4,al3,al15,it3788
1,2.0,549,cc4,al5,al2,it3789
1,2.7,549,cc4,al2,al2,it3789
1,2.15,618,cc4,al13,al15,it3790
1,2.85,618,cc4,al15,al15,it3790
1,2.0,549,cc4,al5,al2,it3791
1,2.7,549,cc4,al2,al2,it3791
2,0.98,329,cc1,al10,al11,it3792
2,2.65,469,cc1,al14,al14,it3793
1,2.57,581,cc2,al4,al4,it3794
1,2.57,560,cc2,al4,al4,it3795
1,2.48,560,cc2,al4,al4,it3795
0,3.83,649,cc3,al5,al2,it3796
0,3.92,527,cc3,al2,al2,it3797
0,3.92,649,cc3,al2,al2,it3798
0,3.57,596,cc4,al3,al15,it3799
0,3.57,1049,cc4,al3,al15,it3800
1,2.02,739,cc4,al15,al15,it3801
1,2.78,739,cc4,al15,al15,it3801
1,2.25,549,cc4,al5,al2,it3802
1,2.7,549,cc4,al2,al2,it3802
1,2.0,586,cc4,al5,al2,it3803
1,2.8,586,cc4,al2,al2,it3803
1,2.0,549,cc4,al5,al2,it3804
1,2.82,549,cc4,al2,al2,it3804
0,3.57,400,cc1,al3,al3,it3805
0,3.57,400,cc1,al3,al3,it3806
0,3.83,405,cc1,al5,al1,it3807
0,3.83,519,cc1,al5,al2,it3808
0,3.92,398,cc1,al2,al2,it3809
0,3.92,398,cc1,al2,al2,it3810
1,2.57,661,cc2,al4,al4,it3811
0,3.57,831,cc3,al3,al3,it3805
0,3.57,1088,cc3,al3,al3,it3806
0,3.83,649,cc3,al5,al2,it3808
0,3.92,527,cc3,al2,al2,it3810
0,3.92,788,cc3,al2,al2,it3809
1,1.92,1110,cc3,al3,al3,it3812
1,2.78,1110,cc3,al15,al3,it3812
1,2.0,853,cc3,al15,al3,it3813
1,2.85,853,cc3,al15,al3,it3813
1,2.08,853,cc3,al12,al3,it3814
1,2.78,853,cc3,al15,al3,it3814
1,1.35,839,cc3,al3,al3,it3815
1,4.25,839,cc3,al8,al3,it3815
1,3.9,620,cc3,al15,al3,it3816
1,2.0,620,cc3,al15,al3,it3816
0,3.57,827,cc4,al3,al15,it3817
0,3.57,1049,cc4,al3,al15,it3818
1,2.0,670,cc4,al5,al2,it3819
1,2.7,670,cc4,al2,al2,it3819
1,2.25,549,cc4,al5,al2,it3820
1,2.7,549,cc4,al2,al2,it3820
1,2.0,549,cc4,al5,al2,it3821
1,2.82,549,cc4,al2,al2,it3821
1,2.0,549,cc4,al5,al2,it3822
1,2.67,549,cc4,al2,al2,it3822
1,2.27,506,cc1,al4,al16,it3823
1,2.27,530,cc1,al4,al4,it3824
1,2.38,413,cc1,al4,al4,it3825
