itinerary_id,itineraries
it1666,18467-2602051940--32695-0-10968-2602052222
it1667,18390-2602051525--32695-1-10968-2602052224
it1668,18467-2602051500--32695-1-10968-2602052224
it1669,18467-2602051400--32695-1-10968-2602052224
it1670,"18390-2602071700--31954,-31927,-32090-4-10968-2602091435"
it1671,"18390-2602071700--31954,-31927,-32317-4-10968-2602091510"
it1672,"18390-2602091400--31954,-31799,-32090-3-10968-2602101435"
it1673,"18390-2602091000--31954,-31799,-32090-3-10968-2602101435"
it1674,"18390-2602090855--31954,-31799,-32090-3-10968-2602101435"
it1675,"18390-2602090705--31954,-31799,-32090-3-10968-2602101435"
it1676,"18390-2602091810--31954,-31781,-32317-4-10968-2602111510"
it1677,"18390-2602091645--31954,-31927,-32317-4-10968-2602111510"
it1678,"18390-2602091645--31954,-32090,-32317-4-10968-2602111510"
it1679,"18390-2602091645--31954,-31781,-32317-4-10968-2602111510"
it1680,18467-2601011825--32573-0-10968-2601012105
it1681,18467-2601010809--32573-0-10968-2601011054
it1682,18467-2601011405--32573-0-10968-2601011705
it1683,18467-2601010615--32385-1-10910-2601011116
it1684,18467-2601010615--32385-1-10910-2601011455
it1685,18467-2601010615--32385-1-10968-2601011510
it1686,18467-2601011400--32695-0-10968-2601011642
it1687,18467-2601011940--32695-0-10968-2601012222
it1688,18467-2601010900--32695-1-10968-2601011311
it1689,18467-2601011730--32695-1-10968-2601012224
it1690,18467-2601011100--32695-1-10968-2601011554
it1691,18467-2601011000--32695-1-10968-2601011554
it1692,18467-2601010900--32695-1-10968-2601011554
it1693,18467-2601011400--31722-0-10968-2601011642
it1694,18467-2601011940--31722-0-10968-2601012222
it1695,18467-2601011125--32573-1-10968-2601011555
it1696,18467-2601010615--32573-1-10968-2601011109
it1697,18467-2601021825--32573-0-10968-2601022105
it1698,18467-2601021400--31722-0-10968-2601021642
it1699,18467-2601021940--31722-0-10968-2601022222
it1700,18467-2601020809--32573-0-10968-2601021054
it1701,18467-2601021405--32573-0-10968-2601021705
it1702,18467-2601020900--31722-1-10968-2601021554
it1703,18467-2601021816--32385-1-10968-2601030022
it1704,18467-2601021400--32385-2-10968-2601022216
it1705,18467-2601021005--32385-2-10968-2601021909
it1706,18467-2601021400--32695-0-10968-2601021642
it1707,18467-2601021940--32695-0-10968-2601022222
it1708,18467-2601020900--32695-1-10968-2601021311
it1709,18467-2601020800--32695-1-10968-2601021311
it1710,18467-2601021000--32695-1-10968-2601021554
it1711,18467-2601021500--32695-1-10968-2601022224
it1712,18467-2601021400--32695-1-10968-2601022224
it1713,18467-2601021125--32573-1-10968-2601021555
it1714,18467-2601021310--32573-1-10968-2601021804
it1715,18467-2601020615--32573-1-10968-2601021109
it1716,18467-2601021820--32573-1-10968-2601022338
it1717,18467-2601031825--32573-0-10968-2601032105
it1718,18467-2601030809--32573-0-10968-2601031054
it1719,18467-2601031405--32573-0-10968-2601031705
it1720,18467-2601031125--32573-1-10968-2601031555
it1721,18467-2601030615--32573-1-10968-2601031109
it1722,18467-2601031005--32385-2-10968-2601031909
it1723,18467-2601030615--32385-1-10910-2601031116
it1724,18467-2601030615--32385-1-10910-2601031455
it1725,18467-2601030615--32385-1-10968-2601031510
it1726,18467-2601031400--32695-0-10968-2601031642
it1727,18467-2601031940--32695-0-10968-2601032222
it1728,18467-2601030900--32695-1-10968-2601031311
it1729,18467-2601030800--32695-1-10968-2601031311
it1730,18467-2601031000--32695-1-10968-2601031554
it1731,18390-2601031525--32695-1-10968-2601032224
it1732,18467-2601031500--32695-1-10968-2601032224
it1733,18467-2601031400--31722-0-10968-2601031642
it1734,18467-2601031940--31722-0-10968-2601032222
it1735,18467-2601031310--32573-1-10968-2601031804
it1736,18467-2601041825--32573-0-10968-2601042105
it1737,18467-2601040809--32573-0-10968-2601041054
it1738,18467-2601041405--32573-0-10968-2601041705
it1739,18467-2601041125--32573-1-10968-2601041555
it1740,18467-2601040615--32385-1-10910-2601041116
it1741,18467-2601040615--32385-1-10968-2601041256
it1742,18467-2601041400--32695-0-10968-2601041642
it1743,18467-2601041940--32695-0-10968-2601042222
it1744,18467-2601040900--32695-1-10968-2601041311
it1745,18467-2601041100--32695-1-10968-2601041554
it1746,18467-2601041730--32695-1-10968-2601042224
it1747,18467-2601040800--32695-1-10968-2601041311
it1748,18467-2601041000--32695-1-10968-2601041554
it1749,18467-2601041400--31722-0-10968-2601041642
it1750,18467-2601041940--31722-0-10968-2601042222
it1751,18467-2601040615--32573-1-10968-2601041109
it1752,18467-2601041820--32573-1-10968-2601042338
it1753,18467-2601041310--32573-1-10968-2601041940
it1754,18467-2601051825--32573-0-10968-2601052105
it1755,18467-2601050809--32573-0-10968-2601051054
it1756,18467-2601051405--32573-0-10968-2601051705
it1757,18467-2601051205--32385-1-10910-2601051738
it1758,18467-2601051400--32695-0-10968-2601051642
it1759,18467-2601051940--32695-0-10968-2601052222
it1760,18467-2601050900--32695-1-10968-2601051311
it1761,18467-2601051100--32695-1-10968-2601051554
it1762,18467-2601051730--32695-1-10968-2601052224
it1763,18467-2601050800--32695-1-10968-2601051311
it1764,18467-2601051400--32695-1-10968-2601052224
it1765,18467-2601051400--31722-0-10968-2601051642
it1766,18467-2601051940--31722-0-10968-2601052222
it1767,18467-2601051125--32573-1-10968-2601051555
it1768,18467-2601050615--32573-1-10968-2601051109
it1769,18467-2601051820--32573-1-10968-2601052338
it1770,18467-2601051310--32573-1-10968-2601051940
it1771,18467-2601061400--31722-0-10968-2601061642
it1772,18467-2601061940--31722-0-10968-2601062222
it1773,18467-2601061415--32573-0-10968-2601061705
it1774,18467-2601061815--32573-0-10968-2601062105
it1775,18467-2601060749--32573-0-10968-2601061054
it1776,18467-2601060615--32385-1-10910-2601061126
it1777,18467-2601060615--32385-1-10968-2601061235
it1778,18467-2601061800--32385-1-10910-2601062236
it1779,18467-2601061220--32385-1-10968-2601061702
it1780,18467-2601060745--32385-1-10968-2601061235
it1781,18467-2601061220--32385-1-10910-2601061755
it1782,18467-2601061400--32695-0-10968-2601061642
it1783,18467-2601061940--32695-0-10968-2601062222
it1784,18467-2601061400--32695-1-10968-2601061826
it1785,18467-2601061100--32695-1-10968-2601061554
it1786,18467-2601061000--32695-1-10968-2601061554
it1787,18467-2601061200--32695-1-10968-2601061826
it1788,18390-2601061525--32695-1-10968-2601062224
it1789,18467-2601060615--32573-1-10968-2601061045
it1790,18467-2601061305--32573-1-10968-2601061803
it1791,18467-2601061035--32573-1-10968-2601061554
it1792,18467-2601071415--32573-0-10968-2601071705
it1793,18467-2601071815--32573-0-10968-2601072105
it1794,18467-2601070749--32573-0-10968-2601071054
it1795,18467-2601070615--32385-1-10968-2601071235
it1796,18467-2601070945--32385-2-10968-2601071702
it1797,18467-2601070745--32385-1-10910-2601071505
it1798,18467-2601071110--32385-2-10968-2601071847
it1799,18467-2601071800--32385-1-10910-2601072236
it1800,18467-2601071220--32385-1-10968-2601071702
it1801,18467-2601070745--32385-1-10968-2601071235
it1802,18467-2601070615--32385-1-10910-2601071126
it1803,18467-2601071220--32385-1-10910-2601071755
it1804,18467-2601071400--32695-0-10968-2601071642
it1805,18467-2601071940--32695-0-10968-2601072222
it1806,18467-2601071400--32695-1-10968-2601071826
it1807,18467-2601070700--32695-1-10968-2601071132
it1808,18467-2601071100--32695-1-10968-2601071554
it1809,18467-2601071000--32695-1-10968-2601071554
it1810,18467-2601071200--32695-1-10968-2601071826
it1811,18467-2601071940--31722-0-10968-2601072222
it1812,18467-2601071400--31722-0-10968-2601071642
it1813,18467-2601070615--32573-1-10968-2601071045
it1814,18467-2601071820--32573-1-10968-2601072317
it1815,18467-2601071035--32573-1-10968-2601071554
it1816,18467-2601081400--31722-0-10968-2601081642
it1817,18467-2601081940--31722-0-10968-2601082222
it1818,18467-2601081415--32573-0-10968-2601081705
it1819,18467-2601081815--32573-0-10968-2601082105
it1820,18467-2601080749--32573-0-10968-2601081054
it1821,18467-2601080615--32573-1-10968-2601081045
it1822,18467-2601080615--32385-1-10910-2601081126
it1823,18467-2601081800--32385-1-10910-2601082236
it1824,18467-2601081220--32385-1-10968-2601081702
it1825,18467-2601080745--32385-1-10968-2601081235
it1826,18467-2601081220--32385-1-10910-2601081755
it1827,18467-2601081400--32695-0-10968-2601081642
it1828,18467-2601081940--32695-0-10968-2601082222
it1829,18467-2601081400--32695-1-10968-2601081826
it1830,18467-2601080700--32695-1-10968-2601081132
it1831,18467-2601081100--32695-1-10968-2601081554
it1832,18467-2601080900--32695-1-10968-2601081554
it1833,18467-2601081400--32695-1-10968-2601082224
it1834,18467-2601081035--32573-1-10968-2601081554
it1835,18467-2601081305--32573-1-10968-2601081927
it1836,18467-2601091400--31722-0-10968-2601091642
it1837,18467-2601091940--31722-0-10968-2601092222
it1838,18467-2601091415--32573-0-10968-2601091705
it1839,18467-2601091815--32573-0-10968-2601092105
it1840,18467-2601090749--32573-0-10968-2601091054
it1841,18467-2601090615--32573-1-10968-2601091045
it1842,18467-2601090745--32385-1-10968-2601091235
it1843,18467-2601090615--32385-1-10910-2601091126
it1844,18467-2601091800--32385-1-10910-2601092236
it1845,18467-2601091220--32385-1-10968-2601091702
it1846,18467-2601091220--32385-1-10910-2601091755
it1847,18467-2601091400--32695-0-10968-2601091642
it1848,18467-2601091940--32695-0-10968-2601092222
it1849,18467-2601091400--32695-1-10968-2601091826
it1850,18467-2601090700--32695-1-10968-2601091132
it1851,18467-2601091100--32695-1-10968-2601091554
it1852,18467-2601091000--32695-1-10968-2601091554
it1853,18467-2601091400--32695-1-10968-2601092224
it1854,18467-2601091035--32573-1-10968-2601091554
it1855,18467-2601091305--32573-1-10968-2601091927
it1856,18467-2601101415--32573-0-10968-2601101705
it1857,18467-2601101815--32573-0-10968-2601102105
it1858,18467-2601100749--32573-0-10968-2601101054
it1859,18467-2601100615--32385-1-10968-2601101235
it1860,18467-2601100945--32385-2-10968-2601101702
it1861,18467-2601100745--32385-1-10910-2601101505
it1862,18467-2601101800--32385-1-10910-2601102236
it1863,18467-2601101220--32385-1-10968-2601101702
it1864,18467-2601100745--32385-1-10968-2601101235
it1865,18467-2601100615--32385-1-10910-2601101126
it1866,18467-2601101220--32385-1-10910-2601101755
it1867,18467-2601101400--31722-0-10968-2601101642
it1868,18467-2601101940--31722-0-10968-2601102222
it1869,18467-2601100615--32573-1-10968-2601101045
it1870,18467-2601101305--32573-1-10968-2601101803
it1871,18467-2601101035--32573-1-10968-2601101554
it1872,18467-2601111815--32573-0-10968-2601112105
it1873,18467-2601111415--32573-0-10968-2601111705
it1874,18467-2601110749--32573-0-10968-2601111054
it1875,18467-2601110745--32385-1-10968-2601111235
it1876,18467-2601111220--32385-1-10968-2601111847
it1877,18467-2601111800--32385-1-10910-2601112236
it1878,18467-2601111220--32385-1-10968-2601111702
it1879,18467-2601110615--32385-1-10910-2601111126
it1880,18467-2601111400--32695-0-10968-2601111642
it1881,18467-2601111940--32695-0-10968-2601112222
it1882,18467-2601111400--32695-1-10968-2601111826
it1883,18467-2601110700--32695-1-10968-2601111132
it1884,18467-2601111100--32695-1-10968-2601111554
it1885,18467-2601111000--32695-1-10968-2601111554
it1886,18467-2601110900--32695-1-10968-2601111554
it1887,18467-2601111400--31722-0-10968-2601111642
it1888,18467-2601111940--31722-0-10968-2601112222
it1889,18467-2601110615--32573-1-10968-2601111045
it1890,18467-2601111820--32573-1-10968-2601112317
it1891,18467-2601111035--32573-1-10968-2601111554
it1892,18467-2601121415--32573-0-10968-2601121705
it1893,18467-2601121815--32573-0-10968-2601122105
it1894,18467-2601120749--32573-0-10968-2601121054
it1895,18467-2601121800--32385-1-10910-2601122236
it1896,18467-2601121220--32385-1-10968-2601121702
it1897,18467-2601120745--32385-1-10968-2601121235
it1898,18467-2601121400--32695-0-10968-2601121642
it1899,18467-2601121940--32695-0-10968-2601122222
it1900,18467-2601121400--32695-1-10968-2601121826
it1901,18467-2601120700--32695-1-10968-2601121132
it1902,18467-2601121100--32695-1-10968-2601121554
it1903,18467-2601121730--32695-1-10968-2601122224
it1904,18390-2601121525--32695-1-10968-2601122224
it1905,18467-2601121400--31722-0-10968-2601121642
it1906,18467-2601121940--31722-0-10968-2601122222
it1907,18467-2601120615--32573-1-10968-2601121045
it1908,18467-2601121820--32573-1-10968-2601122317
it1909,18467-2601121305--32573-1-10968-2601121927
it1910,18467-2601131220--31679-1-10968-2601131702
it1911,18467-2601130745--31679-1-10968-2601131235
it1912,18467-2601131800--31679-1-10968-2601140017
it1913,18467-2601130615--31679-1-10968-2601131235
it1914,18467-2601131940--32695-0-10968-2601132222
it1915,18467-2601131400--32695-0-10968-2601131642
it1916,18467-2601131400--32695-1-10968-2601131826
it1917,18467-2601130700--32695-1-10968-2601131132
it1918,18467-2601131100--32695-1-10968-2601131554
it1919,18467-2601131730--32695-1-10968-2601132224
it1920,18467-2601131000--32695-1-10968-2601131554
it1921,18390-2601131525--32695-1-10968-2601132224
it1922,18467-2601131500--32695-1-10968-2601132224
it1923,18467-2601131400--32695-1-10968-2601132224
it1924,18467-2601131940--31722-0-10968-2601132222
it1925,18467-2601131400--31722-0-10968-2601131642
it1926,18467-2601131400--31722-1-10968-2601131826
it1927,18467-2601130700--31722-1-10968-2601131132
it1928,18467-2601131100--31722-1-10968-2601131554
it1929,18467-2601131730--31722-1-10968-2601132224
it1930,18467-2601131000--31722-1-10968-2601131554
it1931,18467-2601131500--31722-1-10968-2601132224
it1932,18467-2601141400--32695-0-10968-2601141642
it1933,18467-2601141940--32695-0-10968-2601142222
it1934,18467-2601141400--32695-1-10968-2601141826
it1935,18467-2601140700--32695-1-10968-2601141132
it1936,18467-2601141730--32695-1-10968-2601142224
it1937,18467-2601141100--32695-1-10968-2601141554
it1938,18467-2601141000--32695-1-10968-2601141554
it1939,18467-2601141200--32695-1-10968-2601141826
it1940,18467-2601140900--32695-1-10968-2601141554
it1941,18390-2601141525--32695-1-10968-2601142224
it1942,18467-2601141400--31722-0-10968-2601141642
it1943,18467-2601141940--31722-0-10968-2601142222
it1944,18467-2601140700--31722-1-10968-2601141132
it1945,18467-2601141100--31722-1-10968-2601141554
it1946,18467-2601141730--31722-1-10968-2601142224
it1947,18467-2601141000--31722-1-10968-2601141554
it1948,18467-2601151400--32695-0-10968-2601151642
it1949,18467-2601151940--32695-0-10968-2601152222
it1950,18467-2601151400--32695-1-10968-2601151826
it1951,18467-2601150700--32695-1-10968-2601151132
it1952,18467-2601151730--32695-1-10968-2601152224
it1953,18467-2601151100--32695-1-10968-2601151554
it1954,18467-2601151000--32695-1-10968-2601151554
it1955,18467-2601151200--32695-1-10968-2601151826
it1956,18390-2601151525--32695-1-10968-2601152224
it1957,18467-2601151400--32695-1-10968-2601152224
it1958,18467-2601151400--31722-0-10968-2601151642
it1959,18467-2601151940--31722-0-10968-2601152222
it1960,18467-2601151400--31722-1-10968-2601151826
it1961,18467-2601150700--31722-1-10968-2601151132
it1962,18467-2601151730--31722-1-10968-2601152224
it1963,18467-2601151000--31722-1-10968-2601151554
it1964,18467-2601151200--31722-1-10968-2601151826
it1965,18467-2601161400--32695-0-10968-2601161642
it1966,18467-2601161940--32695-0-10968-2601162222
it1967,18467-2601161400--32695-1-10968-2601161826
it1968,18467-2601160700--32695-1-10968-2601161132
it1969,18467-2601161730--32695-1-10968-2601162224
it1970,18467-2601161100--32695-1-10968-2601161554
it1971,18467-2601161000--32695-1-10968-2601161554
it1972,18467-2601161200--32695-1-10968-2601161826
it1973,18390-2601161525--32695-1-10968-2601162224
it1974,18467-2601161400--32695-1-10968-2601162224
it1975,18467-2601161400--31722-0-10968-2601161642
it1976,18467-2601161940--31722-0-10968-2601162222
it1977,18467-2601161400--31722-1-10968-2601161826
it1978,18467-2601160700--31722-1-10968-2601161132
it1979,18467-2601161730--31722-1-10968-2601162224
it1980,18467-2601161000--31722-1-10968-2601161554
it1981,18467-2601161200--31722-1-10968-2601161826
it1982,18467-2601171400--31722-0-10968-2601171642
it1983,18467-2601171940--31722-0-10968-2601172222
it1984,18467-2601171400--31722-1-10968-2601171826
it1985,18467-2601170700--31722-1-10968-2601171132
it1986,18467-2601171730--31722-1-10968-2601172224
it1987,18467-2601171400--32695-0-10968-2601171642
it1988,18467-2601171940--32695-0-10968-2601172222
it1989,18467-2601171400--32695-1-10968-2601171826
it1990,18467-2601170700--32695-1-10968-2601171132
it1991,18467-2601171100--32695-1-10968-2601171554
it1992,18467-2601171730--32695-1-10968-2601172224
it1993,18467-2601171000--32695-1-10968-2601171554
it1994,18390-2601171525--32695-1-10968-2601172224
it1995,18467-2601171500--32695-1-10968-2601172224
it1996,18467-2601171400--32695-1-10968-2601172224
it1997,18467-2601181940--32695-0-10968-2601182222
it1998,18467-2601181400--32695-0-10968-2601181642
it1999,18467-2601181400--32695-1-10968-2601181826
it2000,18467-2601180700--32695-1-10968-2601181132
it2001,18467-2601181100--32695-1-10968-2601181554
it2002,18467-2601181730--32695-1-10968-2601182224
it2003,18467-2601181000--32695-1-10968-2601181554
