itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,duration_minutes,stop_count,marketing_airline,operating_airline,is_self_transfer,score,Departure Date,Departure Time,Arrival Date,Arrival Time
18467-2512310809--32573-0-10968-2512311054,economy,C$427,1169,Toronto Pearson International,Dallas Fort Worth International,225,0,Delta Air Lines,Delta Air Lines,False,0.645219,2025-12-31,08:09:00,2025-12-31,10:54:00
18467-2512311405--32573-0-10968-2512311705,economy,C$427,3993,Toronto Pearson International,Dallas Fort Worth International,240,0,Delta Air Lines,Delta Air Lines,False,0.999,2025-12-31,14:05:00,2025-12-31,17:05:00
18467-2512310615--32385-1-10968-2512311256,economy,C$440,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,United Airlines,Air Canada,False,0.391573,2025-12-31,06:15:00,2025-12-31,08:50:00
18467-2512310615--32385-1-10968-2512311256,economy,C$440,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,146,1,American Airlines,Envoy Air,False,0.391573,2025-12-31,11:30:00,2025-12-31,12:56:00
18467-2512310615--32385-1-10910-2512311116,premium_economy,C$745,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,Delta Air Lines,Delta Air Lines,False,0.453067,2025-12-31,06:15:00,2025-12-31,08:50:00
18467-2512310615--32385-1-10968-2512311256,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,American Airlines,Envoy Air,False,0.456858,2025-12-31,06:15:00,2025-12-31,08:50:00
18467-2512310615--32385-1-10968-2512311256,premium_economy,C$608,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,146,1,American Airlines,American Airlines,False,0.456858,2025-12-31,11:30:00,2025-12-31,12:56:00
18467-2512310615--32385-1-10910-2512311455,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,American Airlines,Envoy Air,False,0.449167,2025-12-31,06:15:00,2025-12-31,08:50:00
18467-2512311825--32573-0-10968-2512312105,business,C$556,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,Spirit Airlines,Spirit Airlines,False,0.937309,2025-12-31,18:25:00,2025-12-31,21:05:00
18467-2512310809--32573-0-10968-2512311054,business,C$556,1169,Toronto Pearson International,Dallas Fort Worth International,225,0,Spirit Airlines,Spirit Airlines,False,0.916585,2025-12-31,08:09:00,2025-12-31,10:54:00
18467-2512311405--32573-0-10968-2512311705,business,C$556,3993,Toronto Pearson International,Dallas Fort Worth International,240,0,Porter Airlines, Porter Airlines Inc,False,0.999,2025-12-31,14:05:00,2025-12-31,17:05:00
18467-2512311400--31722-0-10968-2512311642,first,C$596,8078,Toronto Pearson International,Dallas Fort Worth International,222,0,Spirit Airlines,Spirit Airlines,False,0.999,2025-12-31,14:00:00,2025-12-31,16:42:00
18467-2512311940--31722-0-10968-2512312222,first,C$596,8130,Toronto Pearson International,Dallas Fort Worth International,222,0,Spirit Airlines,Spirit Airlines,False,0.791667,2025-12-31,19:40:00,2025-12-31,22:22:00
18467-2512311125--32573-1-10968-2512311555,first,C$578,3604,Toronto Pearson International,Chicago O'Hare International,120,1,Delta Air Lines,Delta Air Lines,False,0.577518,2025-12-31,11:25:00,2025-12-31,12:25:00
18467-2512311125--32573-1-10968-2512311555,first,C$578,1961,Chicago O'Hare International,Dallas Fort Worth International,160,1,Delta Air Lines,Delta Air Lines,False,0.577518,2025-12-31,13:15:00,2025-12-31,15:55:00
18467-2512310615--32573-1-10968-2512311109,first,C$578,3524,Toronto Pearson International,Chicago O'Hare International,135,1,Delta Air Lines,Delta Air Lines,False,0.404845,2025-12-31,06:15:00,2025-12-31,07:30:00
18467-2512310615--32573-1-10968-2512311109,first,C$578,2247,Chicago O'Hare International,Dallas Fort Worth International,169,1,Delta Air Lines,Delta Air Lines,False,0.404845,2025-12-31,08:20:00,2025-12-31,11:09:00
18467-2602011400--32695-0-10968-2602011642,business,C$846,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,American Airlines,American Airlines,False,0.999,2026-02-01,14:00:00,2026-02-01,16:42:00
18467-2602011940--32695-0-10968-2602012222,business,C$846,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,American Airlines,Envoy Air,False,0.803055,2026-02-01,19:40:00,2026-02-01,22:22:00
18390-2602011525--32695-1-10968-2602012224,business,"C$1,081",7968,Toronto Island,Montreal Pierre Elliott Trudeau,75,1,American Airlines,American Airlines,False,0.411202,2026-02-01,15:25:00,2026-02-01,16:40:00
18390-2602011525--32695-1-10968-2602012224,business,"C$1,081",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,American Airlines,Envoy Air,False,0.411202,2026-02-01,18:50:00,2026-02-01,22:24:00
18467-2602011500--32695-1-10968-2602012224,business,"C$1,573",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,American Airlines,American Airlines,False,0.225508,2026-02-01,15:00:00,2026-02-01,16:18:00
18467-2602011500--32695-1-10968-2602012224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Spirit Airlines,Spirit Airlines,False,0.225508,2026-02-01,18:50:00,2026-02-01,22:24:00
18467-2602011400--32695-1-10968-2602012224,business,"C$1,573",414,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,Porter Airlines, Porter Airlines Inc,False,0.211244,2026-02-01,14:00:00,2026-02-01,15:18:00
18467-2602011400--32695-1-10968-2602012224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.211244,2026-02-01,18:50:00,2026-02-01,22:24:00
18467-2602021400--32695-0-10968-2602021642,business,C$846,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,Delta Air Lines,Delta Air Lines,False,0.999,2026-02-02,14:00:00,2026-02-02,16:42:00
18467-2602021940--32695-0-10968-2602022222,business,C$846,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,Delta Air Lines,Delta Air Lines,False,0.805764,2026-02-02,19:40:00,2026-02-02,22:22:00
18390-2602021525--32695-1-10968-2602022224,business,"C$1,216",7968,Toronto Island,Montreal Pierre Elliott Trudeau,75,1,American Airlines,Envoy Air,False,0.386041,2026-02-02,15:25:00,2026-02-02,16:40:00
18390-2602021525--32695-1-10968-2602022224,business,"C$1,216",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,American Airlines,American Airlines,False,0.386041,2026-02-02,18:50:00,2026-02-02,22:24:00
18467-2602021500--32695-1-10968-2602022224,business,"C$1,573",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,American Airlines,American Airlines,False,0.225129,2026-02-02,15:00:00,2026-02-02,16:18:00
18467-2602021500--32695-1-10968-2602022224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,United Airlines,Air Canada,False,0.225129,2026-02-02,18:50:00,2026-02-02,22:24:00
18467-2602021400--32695-1-10968-2602022224,business,"C$1,573",414,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,American Airlines,American Eagle,False,0.211244,2026-02-02,14:00:00,2026-02-02,15:18:00
18467-2602021400--32695-1-10968-2602022224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,American Airlines,American Airlines,False,0.211244,2026-02-02,18:50:00,2026-02-02,22:24:00
18467-2602031940--32695-0-10968-2602032222,business,C$598,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,American Airlines,Envoy Air,False,0.999,2026-02-03,19:40:00,2026-02-03,22:22:00
18467-2602031400--32695-0-10968-2602031642,business,C$846,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,American Airlines,American Airlines,False,0.742412,2026-02-03,14:00:00,2026-02-03,16:42:00
18390-2602031525--32695-1-10968-2602032224,business,C$968,7968,Toronto Island,Montreal Pierre Elliott Trudeau,75,1,Porter Airlines, Porter Airlines Inc,False,0.366511,2026-02-03,15:25:00,2026-02-03,16:40:00
18390-2602031525--32695-1-10968-2602032224,business,C$968,8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Spirit Airlines,Spirit Airlines,False,0.366511,2026-02-03,18:50:00,2026-02-03,22:24:00
18467-2602031500--32695-1-10968-2602032224,business,"C$1,573",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,Porter Airlines, Porter Airlines Inc,False,0.163386,2026-02-03,15:00:00,2026-02-03,16:18:00
18467-2602031500--32695-1-10968-2602032224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.163386,2026-02-03,18:50:00,2026-02-03,22:24:00
18467-2602031400--32695-1-10968-2602032224,business,"C$1,573",414,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,Delta Air Lines,Delta Air Lines,False,0.149626,2026-02-03,14:00:00,2026-02-03,15:18:00
18467-2602031400--32695-1-10968-2602032224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.149626,2026-02-03,18:50:00,2026-02-03,22:24:00
18467-2602041400--32695-0-10968-2602041642,business,C$598,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,Delta Air Lines,Delta Air Lines,False,0.999,2026-02-04,14:00:00,2026-02-04,16:42:00
18467-2602041940--32695-0-10968-2602042222,business,C$598,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,American Airlines,Envoy Air,False,0.808619,2026-02-04,19:40:00,2026-02-04,22:22:00
18390-2602041525--32695-1-10968-2602042224,business,C$968,7968,Toronto Island,Montreal Pierre Elliott Trudeau,75,1,American Airlines,American Airlines,False,0.357553,2026-02-04,15:25:00,2026-02-04,16:40:00
18390-2602041525--32695-1-10968-2602042224,business,C$968,8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,American Airlines,American Airlines,False,0.357553,2026-02-04,18:50:00,2026-02-04,22:24:00
18467-2602041500--32695-1-10968-2602042224,business,"C$1,573",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,United Airlines,Air Canada,False,0.162522,2026-02-04,15:00:00,2026-02-04,16:18:00
18467-2602041500--32695-1-10968-2602042224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,United Airlines,Air Canada,False,0.162522,2026-02-04,18:50:00,2026-02-04,22:24:00
18467-2602041400--32695-1-10968-2602042224,business,"C$1,573",414,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,American Airlines,Envoy Air,False,0.149401,2026-02-04,14:00:00,2026-02-04,15:18:00
18467-2602041400--32695-1-10968-2602042224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,American Airlines,American Airlines,False,0.149401,2026-02-04,18:50:00,2026-02-04,22:24:00
18467-2602051400--32695-0-10968-2602051642,business,C$598,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,Porter Airlines, Porter Airlines Inc,False,0.999,2026-02-05,14:00:00,2026-02-05,16:42:00
18467-2602051940--32695-0-10968-2602052222,business,C$598,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,Spirit Airlines,Spirit Airlines,False,0.821586,2026-02-05,19:40:00,2026-02-05,22:22:00
18390-2602051525--32695-1-10968-2602052224,business,C$968,7968,Toronto Island,Montreal Pierre Elliott Trudeau,75,1,Porter Airlines, Porter Airlines Inc,False,0.344785,2026-02-05,15:25:00,2026-02-05,16:40:00
18390-2602051525--32695-1-10968-2602052224,business,C$968,8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.344785,2026-02-05,18:50:00,2026-02-05,22:24:00
18467-2602051500--32695-1-10968-2602052224,business,"C$1,573",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,Delta Air Lines,Delta Air Lines,False,0.161542,2026-02-05,15:00:00,2026-02-05,16:18:00
18467-2602051500--32695-1-10968-2602052224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.161542,2026-02-05,18:50:00,2026-02-05,22:24:00
18467-2602051400--32695-1-10968-2602052224,business,"C$1,573",414,Toronto Pearson International,Montreal Pierre Elliott Trudeau,78,1,Delta Air Lines,Delta Air Lines,False,0.149401,2026-02-05,14:00:00,2026-02-05,15:18:00
18467-2602051400--32695-1-10968-2602052224,business,"C$1,573",8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,274,1,Delta Air Lines,Delta Air Lines,False,0.149401,2026-02-05,18:50:00,2026-02-05,22:24:00
"18390-2602071700--31954,-31927,-32090-4-10968-2602091435",economy,"C$3,544",2483,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,Delta Air Lines,Delta Air Lines,False,0.448402,2026-02-07,17:00:00,2026-02-07,18:15:00
"18390-2602071700--31954,-31927,-32317-4-10968-2602091510",economy,"C$2,877",2483,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,American Airlines,Envoy Air,False,0.474732,2026-02-07,17:00:00,2026-02-07,18:15:00
"18390-2602091400--31954,-31799,-32090-3-10968-2602101435",economy,"C$4,364",2473,Toronto Island,Montreal Pierre Elliott Trudeau,75,3,Delta Air Lines,Delta Air Lines,False,0.999,2026-02-09,14:00:00,2026-02-09,15:15:00
"18390-2602091000--31954,-31799,-32090-3-10968-2602101435",economy,"C$4,335",2463,Toronto Island,Montreal Pierre Elliott Trudeau,75,3,American Airlines,American Airlines,False,0.667945,2026-02-09,10:00:00,2026-02-09,11:15:00
"18390-2602090855--31954,-31799,-32090-3-10968-2602101435",economy,"C$4,335",2461,Toronto Island,Montreal Pierre Elliott Trudeau,75,3,American Airlines,American Eagle,False,0.545143,2026-02-09,08:55:00,2026-02-09,10:10:00
"18390-2602090705--31954,-31799,-32090-3-10968-2602101435",economy,"C$4,335",2459,Toronto Island,Montreal Pierre Elliott Trudeau,75,3,American Airlines,Envoy Air,False,0.478314,2026-02-09,07:05:00,2026-02-09,08:20:00
"18390-2602091810--31954,-31781,-32317-4-10968-2602111510",economy,"C$3,045",2485,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,Air Canada,Air Canada,False,0.40094,2026-02-09,18:10:00,2026-02-09,19:25:00
"18390-2602091645--31954,-31927,-32317-4-10968-2602111510",economy,"C$2,347",2483,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,Delta Air Lines,Delta Air Lines,False,0.900131,2026-02-09,16:45:00,2026-02-09,18:00:00
"18390-2602091645--31954,-32090,-32317-4-10968-2602111510",economy,"C$2,697",2483,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,Delta Air Lines,Delta Air Lines,False,0.501116,2026-02-09,16:45:00,2026-02-09,18:00:00
"18390-2602091645--31954,-31781,-32317-4-10968-2602111510",economy,"C$3,045",2483,Toronto Island,Montreal Pierre Elliott Trudeau,75,4,American Airlines,American Airlines,False,0.378013,2026-02-09,16:45:00,2026-02-09,18:00:00
18467-2601011825--32573-0-10968-2601012105,economy,C$427,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,American Airlines,Envoy Air,False,0.999,2026-01-01,18:25:00,2026-01-01,21:05:00
18467-2601010809--32573-0-10968-2601011054,economy,C$427,1169,Toronto Pearson International,Dallas Fort Worth International,225,0,American Airlines,American Airlines,False,0.830859,2026-01-01,08:09:00,2026-01-01,10:54:00
18467-2601011405--32573-0-10968-2601011705,economy,C$674,3993,Toronto Pearson International,Dallas Fort Worth International,240,0,American Airlines,Envoy Air,False,0.516352,2026-01-01,14:05:00,2026-01-01,17:05:00
18467-2601010615--32385-1-10910-2601011116,premium_economy,C$745,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,United Airlines,Air Canada,False,0.422994,2026-01-01,06:15:00,2026-01-01,08:50:00
18467-2601010615--32385-1-10910-2601011455,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,American Airlines,Envoy Air,False,0.431645,2026-01-01,06:15:00,2026-01-01,08:50:00
18467-2601010615--32385-1-10968-2601011510,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,155,1,American Airlines,Envoy Air,False,0.439545,2026-01-01,06:15:00,2026-01-01,08:50:00
18467-2601010615--32385-1-10968-2601011510,premium_economy,C$608,921,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,145,1,American Airlines,American Airlines,False,0.439545,2026-01-01,13:45:00,2026-01-01,15:10:00
18467-2601011825--32573-0-10968-2601012105,business,C$556,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,Air Canada,United Airlines,False,0.999,2026-01-01,18:25:00,2026-01-01,21:05:00
18467-2601011400--32695-0-10968-2601011642,business,C$598,1031,Toronto Pearson International,Dallas Fort Worth International,222,0,Air Canada,Republic Airline United Express,False,0.671559,2026-01-01,14:00:00,2026-01-01,16:42:00
18467-2601011940--32695-0-10968-2601012222,business,C$598,1033,Toronto Pearson International,Dallas Fort Worth International,222,0,Air Canada,United Airlines,False,0.46741,2026-01-01,19:40:00,2026-01-01,22:22:00
18467-2601010809--32573-0-10968-2601011054,business,C$556,1169,Toronto Pearson International,Dallas Fort Worth International,225,0,Air Canada,SkyWest Delta Connection,False,0.836598,2026-01-01,08:09:00,2026-01-01,10:54:00
18467-2601011405--32573-0-10968-2601011705,business,C$802,3993,Toronto Pearson International,Dallas Fort Worth International,240,0,Air Canada,United Airlines,False,0.39067,2026-01-01,14:05:00,2026-01-01,17:05:00
18467-2601010900--32695-1-10968-2601011311,business,"C$1,588",5143,Toronto Pearson International,Chicago O'Hare International,115,1,Air Canada,Air Canada,False,0.243521,2026-01-01,09:00:00,2026-01-01,09:55:00
18467-2601010900--32695-1-10968-2601011311,business,"C$1,588",3658,Chicago O'Hare International,Dallas Fort Worth International,146,1,Air Canada,Jazz Aviation,False,0.243521,2026-01-01,10:45:00,2026-01-01,13:11:00
18467-2601011730--32695-1-10968-2601012224,business,"C$1,588",4990,Toronto Pearson International,Chicago O'Hare International,119,1,Air Canada,United Airlines,False,0.200103,2026-01-01,17:30:00,2026-01-01,18:29:00
18467-2601011730--32695-1-10968-2601012224,business,"C$1,588",5521,Chicago O'Hare International,Dallas Fort Worth International,154,1,Air Canada,United Airlines,False,0.200103,2026-01-01,19:50:00,2026-01-01,22:24:00
18467-2601011100--32695-1-10968-2601011554,business,"C$1,588",4408,Toronto Pearson International,Chicago O'Hare International,119,1,American Airlines,Envoy Air,False,0.198088,2026-01-01,11:00:00,2026-01-01,11:59:00
