itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,departure_time,arrival_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2505311720--32573-0-10968-2505312000,economy,C$398,1111,YYZ,DFW,2025-05-31T17:20:00,2025-05-31T20:00:00,0,American Airlines,American Airlines,False,0.76018,3.67
18467-2505310645--32573-0-10968-2505310925,economy,C$398,1169,YYZ,DFW,2025-05-31T06:45:00,2025-05-31T09:25:00,0,American Airlines,American Airlines,False,0.586114,3.67
18467-2505311132--32573-1-10968-2505311636,economy,C$420,3604,YYZ,ORD,2025-05-31T11:32:00,2025-05-31T12:27:00,1,American Airlines,Envoy Air,False,0.358453,1.92
18467-2505311132--32573-1-10968-2505311636,economy,C$420,1290,ORD,DFW,2025-05-31T13:58:00,2025-05-31T16:36:00,1,American Airlines,American Airlines,False,0.358453,2.63
18467-2505311320--32385-1-10910-2505311752,premium_economy,C$581,2710,YYZ,ATL,2025-05-31T13:20:00,2025-05-31T15:42:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.37
18467-2505310745--32385-1-10968-2505311224,premium_economy,C$581,2988,YYZ,ATL,2025-05-31T07:45:00,2025-05-31T10:10:00,1,Delta Air Lines,Delta Air Lines,False,0.596305,2.42
18467-2505310745--32385-1-10968-2505311224,premium_economy,C$581,414,ATL,DFW,2025-05-31T11:00:00,2025-05-31T12:24:00,1,Delta Air Lines,Delta Air Lines,False,0.596305,2.4
18467-2505310600--32385-1-10910-2505311109,premium_economy,C$581,2662,YYZ,ATL,2025-05-31T06:00:00,2025-05-31T08:30:00,1,Delta Air Lines,Delta Air Lines,False,0.552582,2.5
18467-2505311130--32385-1-10968-2505311656,premium_economy,C$581,2835,YYZ,ATL,2025-05-31T11:30:00,2025-05-31T13:55:00,1,Delta Air Lines,Delta Air Lines,False,0.562008,2.42
18467-2505311130--32385-1-10968-2505311656,premium_economy,C$581,374,ATL,DFW,2025-05-31T15:30:00,2025-05-31T16:56:00,1,Delta Air Lines,Delta Air Lines,False,0.562008,2.43
18467-2505310745--32385-1-10910-2505311501,premium_economy,C$581,2988,YYZ,ATL,2025-05-31T07:45:00,2025-05-31T10:10:00,1,Delta Air Lines,Delta Air Lines,False,0.49327,2.42
18467-2505311329--32573-0-10968-2505311609,business,C$527,1993,YYZ,DFW,2025-05-31T13:29:00,2025-05-31T16:09:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2505311720--32573-0-10968-2505312000,business,C$527,1111,YYZ,DFW,2025-05-31T17:20:00,2025-05-31T20:00:00,0,American Airlines,American Airlines,False,0.99879,3.67
18467-2505310645--32573-0-10968-2505310925,business,C$527,1169,YYZ,DFW,2025-05-31T06:45:00,2025-05-31T09:25:00,0,American Airlines,American Airlines,False,0.998601,3.67
18467-2505311640--31722-0-10968-2505311914,first,C$596,8156,YYZ,DFW,2025-05-31T16:40:00,2025-05-31T19:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2505310820--31722-0-10968-2505311054,first,C$596,8169,YYZ,DFW,2025-05-31T08:20:00,2025-05-31T10:54:00,0,United Airlines,Air Canada,False,0.839371,3.57
18467-2505311510--32573-1-10968-2505311928,first,C$549,3608,YYZ,ORD,2025-05-31T15:10:00,2025-05-31T16:05:00,1,American Airlines,Envoy Air,False,0.596055,1.92
18467-2505311510--32573-1-10968-2505311928,first,C$549,2124,ORD,DFW,2025-05-31T16:45:00,2025-05-31T19:28:00,1,American Airlines,American Airlines,False,0.596055,2.72
18467-2505310815--31722-1-10968-2505311324,first,C$618,8533,YYZ,ORD,2025-05-31T08:15:00,2025-05-31T09:10:00,1,United Airlines,Air Canada,False,0.403497,1.92
18467-2505310815--31722-1-10968-2505311324,first,C$618,1491,ORD,DFW,2025-05-31T10:45:00,2025-05-31T13:24:00,1,United Airlines,United Airlines,False,0.403497,2.65
18467-2505310600--32385-1-10910-2505311109,first,C$770,2662,YYZ,ATL,2025-05-31T06:00:00,2025-05-31T08:30:00,1,Delta Air Lines,Delta Air Lines,False,0.401671,2.5
18467-2505311315--32573-1-10968-2505311928,first,C$549,3606,YYZ,ORD,2025-05-31T13:15:00,2025-05-31T14:10:00,1,American Airlines,Envoy Air,False,0.420877,1.92
18467-2505311315--32573-1-10968-2505311928,first,C$549,2124,ORD,DFW,2025-05-31T16:45:00,2025-05-31T19:28:00,1,American Airlines,American Airlines,False,0.420877,2.72
18467-2505311132--32573-1-10968-2505311928,first,C$549,3604,YYZ,ORD,2025-05-31T11:32:00,2025-05-31T12:27:00,1,American Airlines,Envoy Air,False,0.433748,1.92
18467-2505311132--32573-1-10968-2505311928,first,C$549,2124,ORD,DFW,2025-05-31T16:45:00,2025-05-31T19:28:00,1,American Airlines,American Airlines,False,0.433748,2.72
18467-2511011320--31679-1-10910-2511011749,economy,C$491,7106,YYZ,ATL,2025-11-01T13:20:00,2025-11-01T15:37:00,1,Westjet,Delta Air Lines,False,0.999,2.28
18467-2511011855--31679-1-10910-2511012338,economy,C$491,6768,YYZ,ATL,2025-11-01T18:55:00,2025-11-01T21:16:00,1,Westjet,Delta Air Lines,False,0.881682,2.35
18467-2511010600--31679-1-10910-2511011115,economy,C$491,8135,YYZ,ATL,2025-11-01T06:00:00,2025-11-01T08:20:00,1,Westjet,Delta Air Lines,False,0.813625,2.33
18467-2511011130--31679-1-10910-2511011749,economy,C$491,6479,YYZ,ATL,2025-11-01T11:30:00,2025-11-01T13:44:00,1,Westjet,Delta Air Lines,False,0.744253,2.23
18467-2511011710--31679-1-10910-2511012338,economy,C$491,6638,YYZ,ATL,2025-11-01T17:10:00,2025-11-01T19:27:00,1,Westjet,Delta Air Lines,False,0.668736,2.28
18467-2511010745--31679-1-10910-2511011459,economy,C$491,7129,YYZ,ATL,2025-11-01T07:45:00,2025-11-01T10:00:00,1,Westjet,Delta Air Lines,False,0.665869,2.25
18467-2511010600--32385-1-10968-2511011015,premium_economy,C$608,2662,YYZ,ATL,2025-11-01T06:00:00,2025-11-01T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.644791,2.33
18467-2511010600--32385-1-10968-2511011015,premium_economy,C$608,961,ATL,DFW,2025-11-01T09:00:00,2025-11-01T10:15:00,1,Delta Air Lines,Delta Air Lines,False,0.644791,2.25
18467-2511011320--32385-1-10910-2511011749,premium_economy,C$608,2710,YYZ,ATL,2025-11-01T13:20:00,2025-11-01T15:37:00,1,Delta Air Lines,Delta Air Lines,False,0.765979,2.28
18467-2511010745--32385-1-10968-2511011215,premium_economy,C$608,2988,YYZ,ATL,2025-11-01T07:45:00,2025-11-01T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.640765,2.25
18467-2511010745--32385-1-10968-2511011215,premium_economy,C$608,414,ATL,DFW,2025-11-01T11:00:00,2025-11-01T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.640765,2.25
18467-2511011855--32385-1-10910-2511012338,premium_economy,C$608,2714,YYZ,ATL,2025-11-01T18:55:00,2025-11-01T21:16:00,1,Delta Air Lines,Delta Air Lines,False,0.596861,2.35
18467-2511011710--32385-1-10968-2511012211,premium_economy,C$608,1053,YYZ,ATL,2025-11-01T17:10:00,2025-11-01T19:27:00,1,Delta Air Lines,Delta Air Lines,False,0.590449,2.28
18467-2511011710--32385-1-10968-2511012211,premium_economy,C$608,31,ATL,DFW,2025-11-01T20:55:00,2025-11-01T22:11:00,1,Delta Air Lines,Delta Air Lines,False,0.590449,2.27
18467-2511011320--32385-1-10968-2511011833,premium_economy,C$608,2710,YYZ,ATL,2025-11-01T13:20:00,2025-11-01T15:37:00,1,Delta Air Lines,Delta Air Lines,False,0.61029,2.28
18467-2511011320--32385-1-10968-2511011833,premium_economy,C$608,436,ATL,DFW,2025-11-01T17:15:00,2025-11-01T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.61029,2.3
18467-2511011130--32385-1-10968-2511011647,premium_economy,C$608,2835,YYZ,ATL,2025-11-01T11:30:00,2025-11-01T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.62406,2.23
18467-2511011130--32385-1-10968-2511011647,premium_economy,C$608,374,ATL,DFW,2025-11-01T15:30:00,2025-11-01T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.62406,2.28
18467-2511011829--32573-0-10968-2511012105,business,C$560,1111,YYZ,DFW,2025-11-01T18:29:00,2025-11-01T21:05:00,0,American Airlines,American Airlines,False,0.476842,3.6
18467-2511010814--32573-0-10968-2511011054,business,C$560,1169,YYZ,DFW,2025-11-01T08:14:00,2025-11-01T10:54:00,0,American Airlines,American Airlines,False,0.793412,3.67
18467-2511011400--32695-0-10968-2511011642,business,C$598,1031,YYZ,DFW,2025-11-01T14:00:00,2025-11-01T16:42:00,0,Air Canada,Air Canada,False,0.628037,3.7
18467-2511011940--32695-0-10968-2511012222,business,C$598,1033,YYZ,DFW,2025-11-01T19:40:00,2025-11-01T22:22:00,0,Air Canada,Air Canada,False,0.440912,3.7
18467-2511011324--32573-0-10968-2511011609,business,C$560,3993,YYZ,DFW,2025-11-01T13:24:00,2025-11-01T16:09:00,0,American Airlines,Envoy Air,False,0.999,3.75
18467-2511010900--32695-1-10968-2511011311,business,"C$1,587",5143,YYZ,ORD,2025-11-01T09:00:00,2025-11-01T09:55:00,1,Air Canada,United Airlines,False,0.311483,1.92
18467-2511010900--32695-1-10968-2511011311,business,"C$1,587",3658,ORD,DFW,2025-11-01T10:45:00,2025-11-01T13:11:00,1,Air Canada,United Airlines,False,0.311483,2.43
18467-2511011400--32695-1-10968-2511011826,business,C$620,507,YYZ,ORD,2025-11-01T14:00:00,2025-11-01T14:51:00,1,Air Canada,Air Canada,False,0.337736,1.85
18467-2511011400--32695-1-10968-2511011826,business,C$620,4235,ORD,DFW,2025-11-01T15:52:00,2025-11-01T18:26:00,1,Air Canada,United Airlines,False,0.337736,2.57
18467-2511011000--32695-1-10968-2511011554,business,C$867,8903,YYZ,ORD,2025-11-01T10:00:00,2025-11-01T10:58:00,1,Air Canada,Jazz Aviation,False,0.337565,1.97
18467-2511011000--32695-1-10968-2511011554,business,C$867,4854,ORD,DFW,2025-11-01T13:20:00,2025-11-01T15:54:00,1,Air Canada,United Airlines,False,0.337565,2.57
18467-2511011200--32695-1-10968-2511011826,business,C$620,505,YYZ,ORD,2025-11-01T12:00:00,2025-11-01T12:51:00,1,Air Canada,Air Canada,False,0.368865,1.85
18467-2511011200--32695-1-10968-2511011826,business,C$620,4235,ORD,DFW,2025-11-01T15:52:00,2025-11-01T18:26:00,1,Air Canada,United Airlines,False,0.368865,2.57
18467-2511011500--32695-1-10968-2511012224,business,C$718,416,YYZ,YUL,2025-11-01T15:00:00,2025-11-01T16:18:00,1,Air Canada,Air Canada,False,0.316766,1.3
18467-2511011500--32695-1-10968-2511012224,business,C$718,8813,YUL,DFW,2025-11-01T18:50:00,2025-11-01T22:24:00,1,Air Canada,Jazz Aviation,False,0.316766,4.57
18467-2511011400--31722-0-10968-2511011642,first,C$599,8078,YYZ,DFW,2025-11-01T14:00:00,2025-11-01T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511011940--31722-0-10968-2511012222,first,C$599,8130,YYZ,DFW,2025-11-01T19:40:00,2025-11-01T22:22:00,0,United Airlines,Air Canada,False,0.72421,3.7
18467-2511010900--31722-1-10968-2511011311,first,"C$1,208",1538,YYZ,ORD,2025-11-01T09:00:00,2025-11-01T09:55:00,1,United Airlines,United Airlines,False,0.344097,1.92
18467-2511010900--31722-1-10968-2511011311,first,"C$1,208",1491,ORD,DFW,2025-11-01T10:45:00,2025-11-01T13:11:00,1,United Airlines,United Airlines,False,0.344097,2.43
18467-2511010600--32385-1-10968-2511011015,first,C$797,2662,YYZ,ATL,2025-11-01T06:00:00,2025-11-01T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.35694,2.33
18467-2511010600--32385-1-10968-2511011015,first,C$797,961,ATL,DFW,2025-11-01T09:00:00,2025-11-01T10:15:00,1,Delta Air Lines,Delta Air Lines,False,0.35694,2.25
18467-2511010745--32385-1-10968-2511011215,first,C$797,2988,YYZ,ATL,2025-11-01T07:45:00,2025-11-01T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.342179,2.25
18467-2511010745--32385-1-10968-2511011215,first,C$797,414,ATL,DFW,2025-11-01T11:00:00,2025-11-01T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.342179,2.25
18467-2511011320--32573-1-10968-2511011755,first,C$582,3606,YYZ,ORD,2025-11-01T13:20:00,2025-11-01T14:15:00,1,American Airlines,Envoy Air,False,0.531799,1.92
18467-2511011320--32573-1-10968-2511011755,first,C$582,2451,ORD,DFW,2025-11-01T15:18:00,2025-11-01T17:55:00,1,American Airlines,American Airlines,False,0.531799,2.62
18467-2511010630--32573-1-10968-2511011127,first,C$582,3524,YYZ,ORD,2025-11-01T06:30:00,2025-11-01T07:24:00,1,American Airlines,Envoy Air,False,0.356829,1.9
18467-2511010630--32573-1-10968-2511011127,first,C$582,2249,ORD,DFW,2025-11-01T08:45:00,2025-11-01T11:27:00,1,American Airlines,American Airlines,False,0.356829,2.7
18467-2511010600--32385-1-10910-2511011115,first,C$797,2662,YYZ,ATL,2025-11-01T06:00:00,2025-11-01T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.331262,2.33
18467-2511011155--32573-1-10968-2511011755,first,C$582,3604,YYZ,ORD,2025-11-01T11:55:00,2025-11-01T12:50:00,1,American Airlines,Envoy Air,False,0.336136,1.92
18467-2511011155--32573-1-10968-2511011755,first,C$582,2451,ORD,DFW,2025-11-01T15:18:00,2025-11-01T17:55:00,1,American Airlines,American Airlines,False,0.336136,2.62
18467-2511021820--32573-0-10968-2511022105,economy,C$453,1111,YYZ,DFW,2025-11-02T18:20:00,2025-11-02T21:05:00,0,American Airlines,American Airlines,False,0.999,3.75
18467-2511021415--32573-0-10968-2511021705,economy,C$565,3993,YYZ,DFW,2025-11-02T14:15:00,2025-11-02T17:05:00,0,American Airlines,Envoy Air,False,0.680834,3.83
18467-2511020754--32573-0-10968-2511021054,economy,C$453,1169,YYZ,DFW,2025-11-02T07:54:00,2025-11-02T10:54:00,0,American Airlines,American Airlines,False,0.852683,4.0
18467-2511020600--32385-1-10968-2511021015,economy,C$440,2662,YYZ,ATL,2025-11-02T06:00:00,2025-11-02T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.478509,2.33
18467-2511020600--32385-1-10968-2511021015,economy,C$440,961,ATL,DFW,2025-11-02T09:00:00,2025-11-02T10:15:00,1,Delta Air Lines,Delta Air Lines,False,0.478509,2.25
18467-2511020745--32385-1-10968-2511021215,economy,C$440,2988,YYZ,ATL,2025-11-02T07:45:00,2025-11-02T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.483329,2.25
18467-2511020745--32385-1-10968-2511021215,economy,C$440,414,ATL,DFW,2025-11-02T11:00:00,2025-11-02T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.483329,2.25
18467-2511021855--32385-1-10968-2511030001,economy,C$440,2714,YYZ,ATL,2025-11-02T18:55:00,2025-11-02T21:16:00,1,Delta Air Lines,Delta Air Lines,False,0.438134,2.35
18467-2511021855--32385-1-10968-2511030001,economy,C$440,818,ATL,DFW,2025-11-02T22:45:00,2025-11-03T00:01:00,1,Delta Air Lines,Delta Air Lines,False,0.438134,2.27
18467-2511020600--32385-1-10910-2511021115,economy,C$440,2662,YYZ,ATL,2025-11-02T06:00:00,2025-11-02T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.438,2.33
18467-2511020600--32385-1-10968-2511021015,premium_economy,C$608,2662,YYZ,ATL,2025-11-02T06:00:00,2025-11-02T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.837731,2.33
18467-2511020600--32385-1-10968-2511021015,premium_economy,C$608,961,ATL,DFW,2025-11-02T09:00:00,2025-11-02T10:15:00,1,Delta Air Lines,Delta Air Lines,False,0.837731,2.25
18467-2511021320--32385-1-10910-2511021749,premium_economy,C$744,2710,YYZ,ATL,2025-11-02T13:20:00,2025-11-02T15:37:00,1,Delta Air Lines,Delta Air Lines,False,0.72242,2.28
18467-2511020745--32385-1-10968-2511021215,premium_economy,C$608,2988,YYZ,ATL,2025-11-02T07:45:00,2025-11-02T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511020745--32385-1-10968-2511021215,premium_economy,C$608,414,ATL,DFW,2025-11-02T11:00:00,2025-11-02T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511021855--32385-1-10910-2511022338,premium_economy,C$608,2714,YYZ,ATL,2025-11-02T18:55:00,2025-11-02T21:16:00,1,Delta Air Lines,Delta Air Lines,False,0.604131,2.35
18467-2511021855--32385-1-10968-2511030001,premium_economy,C$608,2714,YYZ,ATL,2025-11-02T18:55:00,2025-11-02T21:16:00,1,Delta Air Lines,Delta Air Lines,False,0.588828,2.35
18467-2511021855--32385-1-10968-2511030001,premium_economy,C$608,818,ATL,DFW,2025-11-02T22:45:00,2025-11-03T00:01:00,1,Delta Air Lines,Delta Air Lines,False,0.588828,2.27
18467-2511021320--32385-1-10968-2511021833,premium_economy,C$744,2710,YYZ,ATL,2025-11-02T13:20:00,2025-11-02T15:37:00,1,Delta Air Lines,Delta Air Lines,False,0.515771,2.28
18467-2511021320--32385-1-10968-2511021833,premium_economy,C$744,436,ATL,DFW,2025-11-02T17:15:00,2025-11-02T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.515771,2.3
18467-2511021400--32695-0-10968-2511021642,business,C$846,1031,YYZ,DFW,2025-11-02T14:00:00,2025-11-02T16:42:00,0,Air Canada,Air Canada,False,0.488383,3.7
18467-2511021940--32695-0-10968-2511022222,business,C$846,1033,YYZ,DFW,2025-11-02T19:40:00,2025-11-02T22:22:00,0,Air Canada,Air Canada,False,0.445703,3.7
18467-2511021820--32573-0-10968-2511022105,business,C$583,1111,YYZ,DFW,2025-11-02T18:20:00,2025-11-02T21:05:00,0,American Airlines,American Airlines,False,0.999,3.75
18467-2511021415--32573-0-10968-2511021705,business,C$695,3993,YYZ,DFW,2025-11-02T14:15:00,2025-11-02T17:05:00,0,American Airlines,Envoy Air,False,0.672348,3.83
18467-2511020754--32573-0-10968-2511021054,business,C$583,1169,YYZ,DFW,2025-11-02T07:54:00,2025-11-02T10:54:00,0,American Airlines,American Airlines,False,0.841419,4.0
18467-2511020900--32695-1-10968-2511021311,business,"C$1,587",5143,YYZ,ORD,2025-11-02T09:00:00,2025-11-02T09:55:00,1,Air Canada,United Airlines,False,0.340409,1.92
18467-2511020900--32695-1-10968-2511021311,business,"C$1,587",3658,ORD,DFW,2025-11-02T10:45:00,2025-11-02T13:11:00,1,Air Canada,United Airlines,False,0.340409,2.43
18467-2511021400--32695-1-10968-2511021826,business,"C$1,587",507,YYZ,ORD,2025-11-02T14:00:00,2025-11-02T14:51:00,1,Air Canada,Air Canada,False,0.305012,1.85
18467-2511021400--32695-1-10968-2511021826,business,"C$1,587",4235,ORD,DFW,2025-11-02T15:52:00,2025-11-02T18:26:00,1,Air Canada,United Airlines,False,0.305012,2.57
18467-2511020700--32695-1-10968-2511021132,business,"C$1,587",5141,YYZ,ORD,2025-11-02T07:00:00,2025-11-02T07:55:00,1,Air Canada,United Airlines,False,0.267257,1.92
18467-2511020700--32695-1-10968-2511021132,business,"C$1,587",5186,ORD,DFW,2025-11-02T09:00:00,2025-11-02T11:32:00,1,Air Canada,United Airlines,False,0.267257,2.53
18467-2511021100--32695-1-10968-2511021554,business,"C$1,587",4408,YYZ,ORD,2025-11-02T11:00:00,2025-11-02T11:59:00,1,Air Canada,Republic Airline United Express,False,0.287366,1.98
18467-2511021100--32695-1-10968-2511021554,business,"C$1,587",4854,ORD,DFW,2025-11-02T13:20:00,2025-11-02T15:54:00,1,Air Canada,United Airlines,False,0.287366,2.57
18467-2511021000--32695-1-10968-2511021554,business,"C$1,109",8903,YYZ,ORD,2025-11-02T10:00:00,2025-11-02T10:58:00,1,Air Canada,Jazz Aviation,False,0.30276,1.97
18467-2511021000--32695-1-10968-2511021554,business,"C$1,109",4854,ORD,DFW,2025-11-02T13:20:00,2025-11-02T15:54:00,1,Air Canada,United Airlines,False,0.30276,2.57
18467-2511021400--31722-0-10968-2511021642,first,C$846,8078,YYZ,DFW,2025-11-02T14:00:00,2025-11-02T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511021940--31722-0-10968-2511022222,first,C$846,8130,YYZ,DFW,2025-11-02T19:40:00,2025-11-02T22:22:00,0,United Airlines,Air Canada,False,0.702704,3.7
18467-2511020600--32385-1-10968-2511021015,first,C$797,2662,YYZ,ATL,2025-11-02T06:00:00,2025-11-02T08:20:00,1,Delta Air Lines,Delta Air Lines,False,0.429222,2.33
18467-2511020600--32385-1-10968-2511021015,first,C$797,961,ATL,DFW,2025-11-02T09:00:00,2025-11-02T10:15:00,1,Delta Air Lines,Delta Air Lines,False,0.429222,2.25
18467-2511020615--32573-1-10968-2511021046,first,C$604,3524,YYZ,ORD,2025-11-02T06:15:00,2025-11-02T07:30:00,1,American Airlines,Envoy Air,False,0.576216,2.25
18467-2511020615--32573-1-10968-2511021046,first,C$604,2421,ORD,DFW,2025-11-02T08:05:00,2025-11-02T10:46:00,1,American Airlines,American Airlines,False,0.576216,2.68
18467-2511021820--32573-1-10968-2511022324,first,C$632,3610,YYZ,ORD,2025-11-02T18:20:00,2025-11-02T19:20:00,1,American Airlines,Envoy Air,False,0.443974,2.0
18467-2511021820--32573-1-10968-2511022324,first,C$632,3297,ORD,DFW,2025-11-02T20:35:00,2025-11-02T23:24:00,1,American Airlines,American Airlines,False,0.443974,2.82
18467-2511031400--32695-0-10968-2511031642,economy,C$486,1031,YYZ,DFW,2025-11-03T14:00:00,2025-11-03T16:42:00,0,Air Canada,Air Canada,False,0.627921,3.7
18467-2511031400--31722-0-10968-2511031642,economy,C$487,8078,YYZ,DFW,2025-11-03T14:00:00,2025-11-03T16:42:00,0,United Airlines,Air Canada,False,0.597514,3.7
18467-2511031940--32695-0-10968-2511032222,economy,C$486,1033,YYZ,DFW,2025-11-03T19:40:00,2025-11-03T22:22:00,0,Air Canada,Air Canada,False,0.568456,3.7
18467-2511031940--31722-0-10968-2511032222,economy,C$487,8130,YYZ,DFW,2025-11-03T19:40:00,2025-11-03T22:22:00,0,United Airlines,Air Canada,False,0.542034,3.7
18467-2511031820--32573-0-10968-2511032105,economy,C$431,1111,YYZ,DFW,2025-11-03T18:20:00,2025-11-03T21:05:00,0,American Airlines,American Airlines,False,0.871836,3.75
18467-2511031415--32573-0-10968-2511031705,economy,C$458,3993,YYZ,DFW,2025-11-03T14:15:00,2025-11-03T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511030754--32573-0-10968-2511031054,economy,C$431,1169,YYZ,DFW,2025-11-03T07:54:00,2025-11-03T10:54:00,0,American Airlines,American Airlines,False,0.754472,4.0
18467-2511031320--32385-1-10968-2511031833,economy,C$440,2710,YYZ,ATL,2025-11-03T13:20:00,2025-11-03T15:37:00,1,Delta Air Lines,Delta Air Lines,False,0.479501,2.28
18467-2511031320--32385-1-10968-2511031833,economy,C$440,436,ATL,DFW,2025-11-03T17:15:00,2025-11-03T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.479501,2.3
